scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1076 Marine Hwy	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1114 EVOS Rest	1139 AHFC Div	1153 State Land	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1210 Renew Ener	1243 SBR	1255 Reapprops	1265 COVID Fed	1269 CSLFRF	Non Funded Appropriations
4895	FY2023 Final Enacted HB281	2023	63733	16	Department of Transportation/Public Facilities		190	25	AL	Small Hydrologic Investigations		N	Y	9	Transportation	6	Construction	N	NA	N	32610	TT1K	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:05.88	JTLAGUNDINO	6/27/2022 10:34:05.88	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Ad hoc response studies in various locations in cooperation with the US Geological Survey (approximately 50% cost share) and others (e.g., UAF, UAA, UAS & DNR-DGGS) to analyze hydrologic flood conditions. Also, the use of airborne survey technologies to track river ice accumulations during winter months.	STIP Need ID: 6455		X	90972																											
4895	FY2023 Final Enacted HB281	2023	63734	16	Department of Transportation/Public Facilities		184	25	AL	Road Weather Information System (RWIS) Air Quality Sensor Operations & Maintenance		N	Y	9	Transportation	6	Construction	N	NA	N	32610	TT1D	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:05.45	JTLAGUNDINO	6/27/2022 10:34:05.45	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 			Dom Pannone	9074652956	0	This project provides for air quality data analysis, program management, sensor calibration, maintenance checks, troubleshooting, travel, and repair of air quality sensors collocated at five Fairbanks Road Weather Information Station Environmental Sensor Stations through a Reimbursable Services Agreement between the Department of Transportation & Public Facilities and the Department of Environmental Conservation. The project also provides for training, consumable supplies, and repair parts.	STIP Need ID: 29609		X	90970																											
4895	FY2023 Final Enacted HB281	2023	63735	16	Department of Transportation/Public Facilities		105	25	AL	ADA Implementation and Compliance Monitoring		N	Y	9	Transportation	6	Construction	N	NA	N	32610	TS6Y	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.21	JTLAGUNDINO	6/27/2022 10:34:02.21	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652956	0	This project will provide for the implementation stage of the Americans with Disabilities Act (ADA) Transition Plan and monitoring of all implementation aspects to assure ADA specifications are met, when feasible. As part of the compliance monitoring, outdated/compromised data will be removed or repaired and location information will be entered in a geospatial database to indicate locations that are in need of proper pedestrian facilities and/or alterations. This database will continue to serve the Civil Rights Office ADA team as a tool for planning, maintenance, preconstruction, and construction.	STIP Need ID: 32478		X	161927																											
4895	FY2023 Final Enacted HB281	2023	63736	16	Department of Transportation/Public Facilities		146	25	AL	Fairbanks Air Quality Planning Project		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	32610	TS8H	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:03.87	JTLAGUNDINO	6/27/2022 10:34:03.87	Fairbanks Areawide	60	Fairbanks Areawide (HD 1-5)	CAP 			Dom Pannone	9074652956	0	"The goal of this project is to update the local transportation model and Environmental Protection Agency (EPA) mobile source emission model. Fairbanks is a newly designated particulate matter (PM) 2.5 non-attainment area and a carbon dioxide (CO) maintenance area. An up-to-date transportation model and EPA mobile source emission model are needed for ongoing transportation and air quality planning activities in the community.

This project will provide funding to conduct federally mandated Air Quality Conformity Analysis for all long range and short term planning documentation."	STIP Need ID: 26161		X	72776																											
4895	FY2023 Final Enacted HB281	2023	63737	16	Department of Transportation/Public Facilities		115	25	AL	Alaska CARE - Crash Data Analysis & Reporting System		N	Y	9	Transportation	6	Construction	N	NA	N	32610	TS7D	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.58	JTLAGUNDINO	6/27/2022 10:34:02.58	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652956	0	This project supports the Alaska CARE used to analyze and report crash data for Strategic Highway Safety Plan (SHSP), the Alaska Highway Safety Performance Plan, the Highway Safety Improvement Program (HSIP), and the Fixing America's Surface Transportation (FAST) Act performance measures requirements. Scope of work includes support maintenance and operations; support GIS linear referenced network; revisions as needed to support crash locations and mapping needs; support IT hardware and software; and will support system integration with other department applications to meet reporting requirements.	STIP Need ID: 27689		X	54582																											
4895	FY2023 Final Enacted HB281	2023	63738	16	Department of Transportation/Public Facilities		103	25	AL	511 Phone and Web Enhancements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	TS6V	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:02.13	JTLAGUNDINO	6/27/2022 10:34:02.13	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652956	0	This project will fund planned and unplanned enhancements and system integration for the 511 phone, public website, entry tool system and Apps. Planned enhancements include real-time traffic speed reporting, real-time information from external sensors and additional cameras as they become available. This project will fund purchasing the GPS components for portable message boards necessary to integrate signs with the 511 map. 	STIP Need ID: 28310		X	90970																											
4895	FY2023 Final Enacted HB281	2023	63740	16	Department of Transportation/Public Facilities		205	25	AL	Traveler Information Systems Marketing		N	Y	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TT2B	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:06.49	JTLAGUNDINO	6/27/2022 10:34:06.49	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	This project will fund marketing Alaska's road weather information systems, the 511 phone, website, smartphone apps, and social media utilities. This will also include public outreach and education, training, marketing materials, media kits, and consultant services.	STIP Need ID: 28311		X	22743																											
4895	FY2023 Final Enacted HB281	2023	63741	16	Department of Transportation/Public Facilities		137	25	AL	Connected and Autonomous Vehicle Planning		N	Y	9	Transportation	6	Construction	N	NA	N	32610	TS7Y	NA  	NA	0	7/1/2022	6/30/2027	JTLAGUNDINO	6/27/2022 10:34:03.453	JTLAGUNDINO	6/27/2022 10:34:03.453	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652956	0	Planning and development for autonomous and connected vehicles.	STIP Need ID: 31470		X	22743																											
4895	FY2023 Final Enacted HB281	2023	63826	13	Department of Natural Resources		13	10	AP	Potter Marsh Watershed Conservation Project Phase I		N	N	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0	N189	NA  		19	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:34.477	SRWILLHOITE	6/24/2022 21:59:34.477	Statewide	99	Statewide (HD 1-40)	CAP 	Sylvia Kreel	9074653177	Jashryn Mendoza	9074652495	0	"The Potter Marsh Watershed Conservation Project Phase I will acquire 62.2 acres of land for conservation purposes with federal funds from the U.S. Fish & Wildlife Service National Coastal Wetland Conservation Grant Program. The grant application was submitted in June 2021. Grant award decisions are anticipated in Spring 2022.
"			X	1000000																											
4895	FY2023 Final Enacted HB281	2023	63828	13	Department of Natural Resources		15	10	AP	Statewide Park Sanitation Deferred Maintenance and Facility Upgrades		N	N	5	Natural Resources	4	Deferred Maintenance	N	NA	N	0	N196	NA  		21	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:35.503	SRWILLHOITE	6/24/2022 21:59:35.503	Statewide	99	Statewide (HD 1-40)	CAP 			Jashryn Mendoza	9074652495	0	Funds will be used to address improvements and emergency repairs critical to the Division of Parks, Forestry, and Agriculture. It is essential to keep the parks open for business and be in a safe condition for the general public. Every season, major maintenance items occur without warning. Water systems leak, roads are damaged, upgrade/repairs are necessary to latrines, and other planned and unplanned events. Funding will allow each division to address outstanding items of concern and the flexibility to respond to an emergency repair.	SFCS1 changed funding from CSLFRF to UGF 4/11 http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS1/CapitalProjectDetailByAgency.pdf		X			1418000																								0	
4895	FY2023 Final Enacted HB281	2023	63838	2	Department of Commerce, Community, and Economic Development		26	8	AP	Alaska Energy Authority - Strategic Plan for Railbelt Assets		N	N	15	To be determined	16	Energy	N	NA	N	0	DW05	NA  		8	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:12.507	SRWILLHOITE	6/24/2022 21:59:12.507	Statewide	99	Statewide (HD 1-40)	CAP 			Curtis W. Thayer	9077713000	0	Develop an updated Strategic Plan focusing on un-constraining transmission congestion on the bulk power system (BPS) and utilizing the least-cost power opportunities on the interconnected transmission system, which is consistent with SB 123 and with the recently approved AEA Board Resolution No. 2021-03.	"No prior funding history.

SFCS1 moved project from FY22 Supp Capital to FY23 Regular Capital 4/11 and reduced amount to $1.5M: http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS1/CapitalProjectDetailByAgency.pdf

Amendment by Sen Bishop restored Gov proposed amount"		X			2500000																									
4895	FY2023 Final Enacted HB281	2023	63863	5	Department of Environmental Conservation		11	18	AP	Clean Water Capitalization Grant Subsidy - IIJA, Division J, Title VI		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	V23F	NA  		12	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:30.61	SRWILLHOITE	6/24/2022 21:59:30.61	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Clean Water Loan Fund Capitalization Grant. The Infrastructure Investment and Jobs Act provides hundreds of millions in federal funds that will be awarded to Alaska for water and wastewater projects. At this time the department anticipates $423.7 million in federal capitalization grants to the Alaska Clean Water and Alaska Drinking Water State Revolving Loan Funds (SRF) over the next five fiscal years. The department is required to subsidize a percentage of loans made from the fund. Capital appropriations are required to record that subsidy in the state accounting system.	"In FY2023, roughly $9.2 million is expected to be made available for traditional loans from the Clean Water loan fund.

SCS2 combined IIJA funding http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS2/CapitalProjectDetailByAgency.pdf"		X											9241939																	
4895	FY2023 Final Enacted HB281	2023	63864	5	Department of Environmental Conservation		12	18	AP	Drinking Water Capitalization Grant Subsidy - IIJA, Division J, Title VI		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	V23H	NA  		14	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.557	SRWILLHOITE	6/24/2022 21:59:31.557	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Clean Water Loan Fund Capitalization Grant. The Infrastructure Investment and Jobs Act provides hundreds of millions in federal funds that will be awarded to Alaska for water and wastewater projects. At this time the department anticipates $423.7 million in federal capitalization grants to the Alaska Clean Water and Alaska Drinking Water State Revolving Loan Funds (SRF) over the next five fiscal years. The department is required to subsidize a percentage of loans made from the fund. Capital appropriations are required to record that subsidy in the state accounting system.	"In FY2023, roughly $6.2 million is expected to be made available for traditional loans from the Drinking Water loan fund.

SCS2 combined IIJA funding http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS2/CapitalProjectDetailByAgency.pdf"		X														6246545														
4895	FY2023 Final Enacted HB281	2023	63869	14	Department of Public Safety		1	12	AP	Law Enforcement Off Highway Vehicle Replacement		N	N	7	Public Protection	35	Equipment / Commodities	O	NA	N	0		NA  		7	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:33.413	SRWILLHOITE	6/24/2022 21:59:33.413	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	In the Department of Public Safety, off highway vehicles are critical for search and rescue response, fish and game enforcement, and emergency response in Alaska’s off highway areas and remote areas. Off highway vehicles are critical in protecting life, health, and providing public safety in Alaska. They are also critical for enforcing Alaska’s game and fisheries resources in off highway areas. Replacement of mission critical law enforcement off highway vehicles such as small vessels, ATV’s, and snowmobiles is needed. These vehicles are used to respond to crimes in rural and remote areas, to conduct search and rescue operations, and to patrol and enforce wildlife laws.	A large percentage of the off-highway fleet is over 10 years old and needs incremental replacement.		X			750000																									
4895	FY2023 Final Enacted HB281	2023	63880	14	Department of Public Safety		3	12	AP	AWT Medium-Class Vessel Replacement		N	N	7	Public Protection	35	Equipment / Commodities	N	NA	N	0		NA  		6	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:30.07	SRWILLHOITE	6/24/2022 21:59:30.07	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074565501	0	Department of Public Safety, medium class vessels serve the troopers patrolling in Alaska’s coastal regions. They are critical for search and rescue response, fish and game enforcement, and emergency response in Alaska’s coastal communities. The Marine Enforcement is requesting funding to replace several medium class (25’-50’) vessels that were decommissioned in 2019 and are scheduled to be decommissioned in 2022 due to not being seaworthy and deemed unsafe.	SFCS1 moved to FY23 4/11/2022 http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS1/CapitalProjectDetailByAgency.pdf Vessels slated to be replaced are located in Kodiak (x3), Seward, Valdez, Hoonah, Juneau (x2), Petersburg, Homer, Sitka, Prince of Wales, Cordova, Ketchikan and Whittier (x2).  		X			1800000																									
4895	FY2023 Final Enacted HB281	2023	63881	14	Department of Public Safety		2	12	AP	Marine Fisheries Patrol Improvements		N	N	7	Public Protection	33	Research / Studies / Planning	O	NA	N	0		NA  		9	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:33.497	SRWILLHOITE	6/24/2022 21:59:33.497	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	The National Oceanic and Atmospheric Administration (NOAA), Office of Law Enforcement (OLE), has entered into an agreement with the Department of Public Safety (DPS), Division of Alaska Wildlife Troopers (AWT), to enforce federal laws and regulations under the Magnuson-Stevens Fishery Conservation and Management Act; the Endangered Species Act of 1973; the Lacey Act Amendments of 1981; and the Northern Pacific Halibut Act of 1982. AWT has trained, professional staff stationed in many of the areas where these inspections need to be performed and is capable of providing this service. This cooperative project is consistent with long-term State enforcement.	For decades, the State of Alaska has been delegated federal enforcement authority in federal waters. These fisheries are of common concern to both State and Federal managers. This project demonstrates that the federal government is concerned about enforcement presence and has agreed to share in the high costs of marine offshore enforcement in support of the AWT expanded resource patrols. 		X	1200000																											
4895	FY2023 Final Enacted HB281	2023	63906	6	Department of Family and Community Services		11	26	AP	Alaska Psychiatric Institute Wireless Infrastructure Upgrade 		N	Y	4	Health/Human Services	36	Information Technology / Systems / Communication	O	NA	Y	0	K567	NA  	Various	10	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:29.72	SRWILLHOITE	6/24/2022 21:59:29.72	Anchorage Areawide	50	Anchorage Areawide (HD 12-28)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	An upgrade of the Alaska Psychiatric Institute wireless infrastructure is needed. The current wireless infrastructure cannot provide sufficient coverage to enable the utilization of technology to help ensure safety, security, and efficiencies in patient assessments, as well as patient use of internet-based resources to further their foundational growth and independence. Patients are unable to have virtual visitation options for network support outside of the Anchorage area.	This amendment reduces the amount from $500k to $100k.		X									100000																			
4895	FY2023 Final Enacted HB281	2023	63908	9	Department of Health		7	16	AP	Health Information Exchange		N	N	4	Health/Human Services	36	Information Technology / Systems / Communication	O	NA	N	0	U577	NA  	Various	0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:32.697	WCBELKNAP	6/28/2022 12:58:24.24	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The department is requesting capital funding due to the Health Information Exchange (HIE) transitioning for Health Information Technology for Economic and Clinical Health (HITECH) funding to Medicaid Management Information System/Medicaid Enterprise Systems (MMIS/MES) funding. Without the funding, the HIE cannot be successfully transitioned to operations, and the underlying infrastructure would not be supported. Additionally, the HIE has been approved to receive 90% federal with 10% state match funding for the development of a Request for Proposal (RFP) competitive bid. The RFP will maximize the Centers for Medicare & Medicaid Services (CMS) decade-long investment in HIE infrastructure.	This request is associated with several prior requests relating to the State's Health Information Exchange (HIE) and Health Information Infrastructure.		X	900000		5220000																									
4895	FY2023 Final Enacted HB281	2023	63912	9	Department of Health		4	16	AP	Division of Public Assistance E-forms and Online Noticing 		N	N	4	Health/Human Services	36	Information Technology / Systems / Communication	U	NA	N	0	U574	NA  	Various	4	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.277	WCBELKNAP	6/28/2022 12:58:27.754	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	Create online applications and the option to receive electronic notices instead of paper notices for public assistance applicants. There are over 60 forms the division will be working to develop into an online submissible form. Currently they are available online to print and a handful are also available in hard copy in offices.			X	4000000		4000000																								0	
4895	FY2023 Final Enacted HB281	2023	63915	9	Department of Health		5	16	AP	Division of Public Assistance Eligibility System Replacement 		N	N	4	Health/Human Services	36	Information Technology / Systems / Communication	U	NA	N	0	U575	NA  	Various	3	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.393	WCBELKNAP	6/28/2022 12:58:30.987	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	Additional funding is needed to continue working on an entire eligibility system replacement project that integrates components of the various programs into a single sign-on user experience. Currently the division uses five separate eligibility systems to determine eligibility and issue benefits for over 10 programs.   	The division has been using an existing capital project to complete and implement an electronic document management system integrated to eligibility systems and to begin work developing e-forms that will be integrated to the Enterprise Data Management (EDM) and eligibility system.   		X	18800000		4700000																								0	
4895	FY2023 Final Enacted HB281	2023	63919	16	Department of Transportation/Public Facilities		92	25	AL	TSAIA: Improve Airport Drainage		N	Y	9	Transportation	6	Construction	O	NA	N	7470	TS6C	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.597	SRWILLHOITE	6/24/2022 21:59:45.597	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Modify the structure and/or operational processes to minimize, to the extent practicable, foaming at Outfall D.	No prior funding history.		X	5388000																											
4895	FY2023 Final Enacted HB281	2023	63920	16	Department of Transportation/Public Facilities		91	25	AL	TSAIA: Communications Upgrade		N	Y	9	Transportation	6	Construction	O	NA	N	7470	TS6B	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.56	SRWILLHOITE	6/24/2022 21:59:45.56	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Ted Stevens Anchorage International Airport's central PBX-type (private base exchange) phone system is difficult to reconfigure, and to scale up or down. The North Terminal is on a different system than the South Terminal and the rest of the phones. The North Terminal system is nearing the end of its expected life. If this project is not completed, the phone system will have increased vulnerabilities to equipment and services failures as well as increased costs compared to IP solutions for teleconference, video conferencing, and other service options more economically provided through communications. Statewide, departments are required to convert to internet-based communications to reduce operational costs.	No prior funding history.		X								400000																				
4895	FY2023 Final Enacted HB281	2023	63921	16	Department of Transportation/Public Facilities		94	25	AL	TSAIA: Visual Paging System Installation (ADA)		N	Y	9	Transportation	6	Construction	O	NA	N	7470	TS6D	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.677	SRWILLHOITE	6/24/2022 21:59:45.677	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	To meet Americans with Disabilities Act (ADA) requirements, install 30-40 monitors and approximately 40 input stations with associated hardware, software, and accessories to provide visual paging throughout the South Terminal, Connector, and North Terminal Lobby.	No prior funding history.		X								1800000																				
4895	FY2023 Final Enacted HB281	2023	63922	16	Department of Transportation/Public Facilities		90	25	AL	TSAIA: Airport Roadway Improvements		N	Y	9	Transportation	6	Construction	Q	NA	N	7470	TS3Q	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.52	SRWILLHOITE	6/24/2022 21:59:45.52	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Perform annual road maintenance beyond the scope of airfield maintenance crews to maintain the asphalt condition on airport roads.	No prior funding history.		X								1000000																				
4895	FY2023 Final Enacted HB281	2023	63923	16	Department of Transportation/Public Facilities		89	25	AL	TSAIA: Airport Facility Roof Replacement		N	Y	9	Transportation	6	Construction	Q	NA	N	7470	TS6A	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:45.483	SRWILLHOITE	6/24/2022 21:59:45.483	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Replace facility roofing on airport structures that are in need. Work could include new roof, insulation to meet current efficiency requirements, mechanical, electrical, and structure work.			X								1000000																				
4895	FY2023 Final Enacted HB281	2023	63928	12	Department of Military and Veterans' Affairs		5	9	AP	DMVA Deferred Maintenance, Replacement, and Renewal 		N	N	7	Public Protection	6	Construction	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.47	SRWILLHOITE	6/24/2022 21:59:31.47	Statewide	99	Statewide (HD 1-40)	CAP 			Craig Christenson 	9074286003	0	The Department of Military and Veterans Affairs (DMVA) has deferred maintenance, renewal, and repair needs statewide. Projects focus on structure and system repair and renovation with an emphasis on fire, safety, and protection of assets.			X	12000000																											
4895	FY2023 Final Enacted HB281	2023	63934	7	Department of Fish and Game		1	11	AP	Alaska Marine Salmon Program		N	N	8	Development	33	Research / Studies / Planning	G	NA	N	0	F1AM	NA  		6	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:29.32	SRWILLHOITE	6/24/2022 21:59:29.32	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung	9074656100	0	The Alaska Marine Salmon Program will research why many systems in Alaska are experiencing poor returns of salmon. While marine fish species are showing lower rates of productivity many species of marine mammals have proliferated. This indicates poor marine survival attributed to changing ocean conditions. The Department cannot tackle these issues alone; however, it is critical the Department have resources to participate in national and international marine research efforts in the Bering Sea and Gulf of Alaska.	SFCS1 moved to FY23 http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS1/CapitalProjectDetailByAgency.pdf		X			1150000																									
4895	FY2023 Final Enacted HB281	2023	63941	16	Department of Transportation/Public Facilities		35	25	AL	Buckland Airport Rehabilitation		N	Y	9	Transportation	5	Renovation and Remodeling	N	NA	N	7470	TS3F	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.587	SRWILLHOITE	6/24/2022 21:59:37.587	Buckland	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	6	Rehabilitate the deteriorated Buckland Airport, including the following work components: rehabilitate runway 17/35; reconstruct runway lighting; rehabilitate taxiway and airport access road; install miscellaneous navigational aids; and other work as needed.	No prior funding history.		X	10500000																											
4895	FY2023 Final Enacted HB281	2023	63942	16	Department of Transportation/Public Facilities		36	25	AL	Chalkyitsik Airport Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3G	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:37.833	SRWILLHOITE	6/24/2022 21:59:37.833	Chalkyitsik	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652956	6	Rehabilitate the deteriorated Chalkyitsik Airport, including the following work components: rehabilitate runway 4/22, taxiway, and apron; replace airport and taxiway lighting; construct Snow Removal Equipment Building (SREB); install miscellaneous navigational aids; and other work as needed.	No prior funding history.		X	8000000																											
4895	FY2023 Final Enacted HB281	2023	63944	16	Department of Transportation/Public Facilities		16	25	AL	Chevak Airport Rehabilitation		N	N	9	Transportation	6	Construction	N	NA	N	7470	TS3K	NA  		37	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.017	SRWILLHOITE	6/24/2022 21:59:38.017	Chevak	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	6	Rehabilitate the Chevak Airport to address deterioration, including the following work components: rehabilitation of runways, taxiways, aprons, and the airport access road; widening and extending of the runway safety area; reconstruction of runway and taxiway lighting; installation of miscellaneous navigational aids; reconstruction of airport beacons; and other work as needed.	No prior funding history.		X	15051000																											
4895	FY2023 Final Enacted HB281	2023	63948	16	Department of Transportation/Public Facilities		44	25	AL	Deering Airport Rehab and Airport Access Road Construction		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS3S	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:38.833	SRWILLHOITE	6/24/2022 21:59:38.833	Deering	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652956	6	Rehabilitate the deteriorated Deering Airport, including the following work components: rehabilitate runways 2-20, 11-29; rehabilitate taxiways and aprons; reconstruct runway lighting; construct airport access road; improve airport drainage; and acquire land for development.	No prior funding history.		X	16600000																											
4895	FY2023 Final Enacted HB281	2023	63949	16	Department of Transportation/Public Facilities		55	25	AL	Gambell Snow Removal Equipment Building Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4F	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:40.28	SRWILLHOITE	6/24/2022 21:59:40.28	Gambell	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	6	Replace the existing deteriorated Gambell Snow Removal Equipment Building (SREB).	No prior funding history.		X	2200000																											
4895	FY2023 Final Enacted HB281	2023	63952	16	Department of Transportation/Public Facilities		58	25	AL	Hydaburg Seaplane Base Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	7470	TS4L	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.093	SRWILLHOITE	6/24/2022 21:59:41.093	Hydaburg	36	Ketchikan/Wrangell/Metlakatla/Hydaburg (HD 36)	CAP 			Dom Pannone	9074652956	6	Repair the existing Hydaburg seaplane base float to address deterioration.	No prior funding history.		X	1000000																											
4895	FY2023 Final Enacted HB281	2023	63954	16	Department of Transportation/Public Facilities		21	25	AL	Ketchikan Terminal Expansion and Apron Hardstands		N	N	9	Transportation	6	Construction	N	NA	N	7470	TS4P	NA  		36	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:41.39	SRWILLHOITE	6/24/2022 21:59:41.39	Ketchikan	36	Ketchikan/Wrangell/Metlakatla/Hydaburg (HD 36)	CAP 			Dom Pannone	9074652956	0	Expand and rehabilitate the Ketchikan Airport terminal building to improve efficiency, capacity, and safety. This terminal is owned by the Ketchikan Gateway Borough (KGB). The terminal apron hardstands will also be improved. This project provides partial funding to assist the KGB with this work scope.	No prior funding history.		X	8500000																											
