scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	om_100_bef	om_200_bef	om_300_bef	om_400_bef	om_500_bef	om_600_bef	om_700_bef	om_800_bef	om_startup	om_100_aft	om_200_aft	om_300_aft	om_400_aft	om_500_aft	om_600_aft	om_700_aft	om_800_aft	pft_bef	ppt_bef	tmp_bef	pft_new	ppt_new	tmp_new	beg_date	end_date	tic_tac_status	create_by	create_time	change_by	change_time	location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1153 State Land	1169 PCE Endow	1197 AK Cap Inc	1200 VehRntlTax	1214 WhitTunnel	1268 MH Tr Res	Non Funded Appropriations
4557	FY2022 Governor Amend	2022	63242	140	Department of Public Safety	0	12	AP	Replace Training Video Simulator		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.757	SRWILLHOITE	2/16/2021 17:16:23.757	Sitka	35	Sitka/Petersburg (HD 35)	CAP 			Elizabeth Dunayski	9074655501	0	The DPS Academy has utilized the same video judgment simulator for over 20 years.  This video simulator is designed to help officers make good use of force decisions under pressure, as well as enhance and evaluate their firearms skills if they choose to use their firearm during the scenario.  The company that manufactured this simulator is no longer in business. Consequently, replacement of the computer or hardware parts are no longer an option.  The replacement systems available have the benefit of 20 years of technological improvements. 			X			240000																					
4557	FY2022 Governor Amend	2022	63243	140	Department of Public Safety	0	12	AP	AWT Law Enforcement Equipment and Off-Highway Vehicle Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:20.363	SRWILLHOITE	2/16/2021 17:16:20.363	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	"Replacement of mission critical wildlife enforcement and public safety law enforcement equipment, such as firearms, computers, Personal Protective Equipment (bullet proof vests), uniform replacement, outdoor safety equipment, emergency response gear, personal flotation devices, investigative tools, mobile phones, GPS devices, emergency electronics, off grid communication equipment, search and rescue tools, and investigative tools.  
Replacement of mission critical law enforcement off highway vehicles such as small vessels, ATVs, and snowmobiles.  These vehicles are used to respond to crimes in rural and remote areas, to conduct search and rescue operations, and to patrol and enforce wildlife laws."			X			750000																					
4557	FY2022 Governor Amend	2022	63244	140	Department of Public Safety	0	12	AP	AST Law Enforcement Equipment Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:20.33	SRWILLHOITE	2/16/2021 17:16:20.33	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	"Replacement of mission critical wildlife enforcement and public safety law enforcement equipment, such as firearms, computers, Personal Protective Equipment (bullet proof vests), uniform replacement, outdoor safety equipment, emergency response gear, personal flotation devices, investigative tools, mobile phones, GPS devices, emergency electronics, off grid communication equipment, search and rescue tools, and investigative tools.  
"			X			500000																					
4557	FY2022 Governor Amend	2022	63245	140	Department of Public Safety	0	12	AP	Vehicle Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.163	SRWILLHOITE	2/16/2021 17:16:24.163	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	1074655500	0	Replace 44 patrol vehicles statewide for AST and AWT. These vehicles range in age from five to fourteen years old with an average of seven years. The Department will apply accumulated vehicle credits from the State Equipment Fleet in addition to the requested funds. The upfit costs (including lights, siren, electronic equipment) for replacement patrol vehicles are initially estimated at $15,000 per vehicle.			X			1233600																					
4557	FY2022 Governor Amend	2022	60777	150	Department of Revenue	1	4	AP	AHFC Rental Assistance for Persons Displaced Due to Domestic Violence - Empowering Choice Housing Program (ECHP)		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0		NA  		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.19	SRWILLHOITE	2/16/2021 17:16:15.19	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The purpose of this authorization is to: Provide a referral-based transitional housing assistance program, the Empowering Choice Housing Program (ECHP), to meet the housing needs of victims of domestic violence, sexual assault, dating violence, and stalking.			X																	1500000							
4557	FY2022 Governor Amend	2022	49395	150	Department of Revenue	2	4	AP	AHFC Teacher, Health and Public Safety Professionals Housing		N	N	8	Development	31	Economic Assistance	G	AHFC	N	0		NA  		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.487	SRWILLHOITE	2/16/2021 17:16:15.487	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The purpose of this authorization is to provide gap funding for rental units designed to help recruit and retain essential professionals in small Alaska communities. This program has, since 2004, funded 123 developments throughout State, delivering over 498 new units of teacher, health professional, and public safety housing.			X														500000			1750000							
4557	FY2022 Governor Amend	2022	6351	150	Department of Revenue	3	4	AP	AHFC Energy Efficiency Research		N	N	8	Development	16	Energy	G	AHFC	N	0		NA  		3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:14.953	SRWILLHOITE	2/16/2021 17:16:14.953	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	This project provides funding for housing construction research, analysis, and information dissemination among the housing industry and the public. Data gathering and analysis is being continually related to energy efficiency technology for homes constructed in northern building and market conditions.			X																	500000							
4557	FY2022 Governor Amend	2022	6334	150	Department of Revenue	4	4	AP	AHFC Senior Citizens Housing Development Program		N	N	8	Development	6	Construction	G	AHFC	N	0		NA  		4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.22	SRWILLHOITE	2/16/2021 17:16:15.22	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359		AHFC’s Senior Citizen’s Housing Development Program (SCHDP) provides grant funds to municipalities, public or private non-profit corporations, and regional housing authorities in conjunction with other agencies, for the development of senior citizen housing. The two activities funded through this program are rental housing production and accessibility modifications for senior homeowners to extend their independent living years. Funds can be used for accessibility modifications to homes owned by seniors, purchase of building sites, site preparation, materials, construction, and rehabilitation. Organizations qualified to apply include municipalities and public or private nonprofit corporations.			X																	1750000							
4557	FY2022 Governor Amend	2022	6347	150	Department of Revenue	5	4	AP	AHFC Housing and Urban Development Federal HOME Grant		N	N	8	Development	31	Economic Assistance	G	AHFC	N	0		NA  		5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.127	SRWILLHOITE	2/16/2021 17:16:15.127	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	25	The purpose of this authorization is to expand the supply of affordable, low, and moderate-income housing and to strengthen the ability of the state to design and implement strategies to achieve an adequate supply of safe, energy-efficient, and affordable housing. This program has funded 60 rental projects containing 1,071 units and rehabilitated 543 low-income homes. It has assisted another 962 low-income households to purchase homes and provided over 600 households with rental assistance to prevent homelessness.			X	4000000																750000							
4557	FY2022 Governor Amend	2022	6342	150	Department of Revenue	6	4	AP	AHFC Housing and Urban Development Capital Fund Program		N	N	8	Development	2	Renewal and Replacement	G	AHFC	N	0		NA  		6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.08	SRWILLHOITE	2/16/2021 17:16:15.08	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359		This Federal (HUD) grant provides Public Housing Authorities with funds each year to help build, operate, maintain, renovate or modernize public housing units. These funds have flexibility under the Moving-To-Work (MTW) program and may be used in conjunction with other MTW programs, including new housing development. This need covers the spending authority required for the amount of funds anticipated to be available this next fiscal year, including any other financial incentives that may become available as a “High Performing” public housing authority.			X	3200000																							
4557	FY2022 Governor Amend	2022	6348	150	Department of Revenue	7	4	AP	AHFC Federal and Other Competitive Grants		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0		NA  		7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.017	SRWILLHOITE	2/16/2021 17:16:15.017	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The purpose of this authorization is to allow AHFC to apply for HUD, other federal agency, and private foundation grants that target the housing and supportive service needs of low-income and special needs groups such as: senior citizens, victims of human trafficking, persons with mental, physical, or developmental disabilities, or the homeless. AHFC will also apply for energy-related grants as they relate to housing. When required, AHFC will provide the needed matching funds. Some of the funds received will be passed through to local nonprofit sub-grantee organizations that deliver housing and/or services.			X	6000000																1500000							
4557	FY2022 Governor Amend	2022	6350	150	Department of Revenue	8	4	AP	AHFC Competitive Grants for Public Housing		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0		NA  		8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:14.923	SRWILLHOITE	2/16/2021 17:16:14.923	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The purpose of this authorization is to allow Alaska Housing Finance Corporation (AHFC) to apply for Department of Housing and Urban Development (HUD), other federal agency, and private foundation grants that target the housing needs of low-income and special needs groups who live in public and/or assisted housing.			X	750000																350000							
4557	FY2022 Governor Amend	2022	6323	150	Department of Revenue	9	4	AP	AHFC Supplemental Housing Development Program		N	N	8	Development	6	Construction	G	AHFC	N	0		NA  		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.297	SRWILLHOITE	2/16/2021 17:16:15.297	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359		The Supplemental Housing Development Program provides funds to supplement federal Housing and Urban Development (HUD) funds to construct decent, safe, and sanitary housing through regional housing authorities. Funds are used to cover housing development costs related to water distribution, sewer hookups, electrical distribution systems, road construction to project sites, site development, and energy efficiency improvements. State laws limit the use of these funds to 20% of the United States Department of Housing and Urban Development's total development cost per unit. These funds are prohibited from being used for administrative or other costs of the housing authority.			X																	1500000							
4557	FY2022 Governor Amend	2022	50683	150	Department of Revenue	10	4	AP	AHFC Energy Programs Weatherization		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0		NA  		10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:14.987	SRWILLHOITE	2/16/2021 17:16:14.987	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	Federal U. S. Department of Energy (DOE) assists low and moderate income families in attaining decent, safe, and affordable housing through cost effective weatherization and rehabilitation of existing homes. Weatherization provides energy efficiency upgrades to homes using the latest building science tools to target heat loss areas and correct them. Installed measures must be cost effective. The program addresses health and safety through tune-ups for heating systems, electrical and chimney repairs, and woodstove improvements.			X	3000000																							
4557	FY2022 Governor Amend	2022	45390	150	Department of Revenue	11	4	AP	MH: AHFC Homeless Assistance Program		N	Y	4	Health/Human Services	31	Economic Assistance	G	AHFC	Y	0		NA  		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.983	SRWILLHOITE	2/16/2021 17:16:22.983	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	This request amends the original Governor's FY2022 capital budget request by adding $2,650,000 of additional Alaska Housing Finance Corporation Dividend for a new requested total of $7,200,000. The purpose of this project is to support programs that address homelessness by providing assistance to families in imminent danger of becoming homeless or those who are currently homeless. On a statewide basis, these programs serve youth, families, and victims of domestic violence.			X												950000					6250000							
4557	FY2022 Governor Amend	2022	6360	150	Department of Revenue	12	4	AP	MH: AHFC Beneficiary and Special Needs Housing		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	Y	0		NA  		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.95	SRWILLHOITE	2/16/2021 17:16:22.95	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308359	James Wiedle	9073308359	0	The purpose of this authorization is to provide funds for Alaskan nonprofit service providers and housing developers to increase housing opportunities to Alaska Mental Health Trust beneficiaries and other special needs populations throughout Alaska. This program has developed 307 units since FY2000.			X												200000											1500000	
4557	FY2022 Governor Amend	2022	63324	160	Department of Transportation/Public Facilities	0	25	AP	Reappropriate Capital projects from Department of Administration to Department of Transportation & Public Facilities		Y	N	10	General Government	4	Deferred Maintenance	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2025	NA	SRWILLHOITE	2/16/2021 17:16:23.583	SRWILLHOITE	2/16/2021 17:16:23.583	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Reappropriate four capital deferred Maintenance projects from the Department of Administration to the Department of Transportation and Public Facilities in FY2022. (A171, A181, A191, A201)			X																								0
4557	FY2022 Governor Amend	2022	63329	160	Department of Transportation/Public Facilities	0	25	AP	Anton Anderson Memorial and Portage Lake Tunnel Capital Improvements		N	N	9	Transportation	4	Deferred Maintenance	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:16.017	SRWILLHOITE	2/16/2021 17:16:16.017	Whittier	70	Matsu Areawide (HD 7-12)	CAP 			Dom Pannone	9074652956	0	This request will provide funding for items in the 20 year capital investment program for the Anton Anderson Memorial Tunnel and the Portage Lake Tunnel.  			X																						175600		
4557	FY2022 Governor Amend	2022	62693	160	Department of Transportation/Public Facilities	2	25	AP	Computerized Maintenance Management System (CMMS) - Year 3		N	N	9	Transportation	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:20.52	SRWILLHOITE	2/16/2021 17:16:20.52	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	The Department of Transportation & Public Facilities (DOT&PF), Division of Facilities Services (DFS), solicited and awarded a contract for a single enterprise-wide, comprehensive computerized maintenance management system (CMMS) to support the consolidation of State agencies facilities under DOT&PF, DFS. 	OMB provided funding via an RSA in the amount of $196,000 in FY2020 to supplement $1,824,400 for the assessment needs and analysis module.		X			1509486																					
4557	FY2022 Governor Amend	2022	63122	160	Department of Transportation/Public Facilities	3	25	AP	Weigh Station Scale Repairs		N	N	10	General Government	6	Construction	O	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.32	SRWILLHOITE	2/16/2021 17:16:24.32	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	This request will provide much needed repair or replacement of scale components necessary to continue to operate weigh stations.  Major issues needing to be remedied include scale software, signage, scale decks, foundations, and pavement surfaces.			X			1000000																					
4557	FY2022 Governor Amend	2022	30624	160	Department of Transportation/Public Facilities	4	25	AP	Alaska Marine Highway System Vessel Overhaul, Annual Certification and Shoreside Facilities Rehabilitation		N	N	9	Transportation	2	Renewal and Replacement	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.89	SRWILLHOITE	2/16/2021 17:16:15.89	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	The Alaska Marine Highway System (AMHS) requires annual maintenance and overhaul on vessels and at terminals, particularly components or systems whose failures impact service in the short term.  Annual overhaul of vessels is necessary to pass United States Coast Guard (USGS) inspections and obtain a Certificate of Inspection (COI) necessary to operate in revenue service.			X			15000000																					
4557	FY2022 Governor Amend	2022	30628	160	Department of Transportation/Public Facilities	5	25	AP	State Equipment Fleet Replacement		N	N	9	Transportation	35	Equipment / Commodities	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.867	SRWILLHOITE	2/16/2021 17:16:23.867	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		This project is for replacement and/or refurbishment of equipment and vehicles, which have reached the end of their useful life cycles and continued conversion of vehicles to alternate fuel and related alternate fuel program expenses. Replacing assets with high operational costs or safety concerns with new assets maintains the overall health of the fleet and keeps rental rates that are charged to agencies low.			X							22000000																	
4557	FY2022 Governor Amend	2022	7470	160	Department of Transportation/Public Facilities	6	25	AP*	Airport Improvement Program		N	N	9	Transportation	6	Construction	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:15.657	SRWILLHOITE	2/16/2021 17:16:15.657	Statewide	99	Statewide (HD 1-40)	CAP 		          	Dom Pannone	9074652956		Federal airport improvements are outlined in the Airport Improvement Program and the International Airports Program. The Airport Improvement Program (AIP) provides grants to public entities, like the State of Alaska Department of Transportation and Public Facilities (DOT&PF), for planning and development of public-use airports. Eligible projects include improvements related to enhancing airport safety, capacity, security, and environmental concerns. In general, sponsors can get AIP funds for most airfield capital improvements or rehabilitation projects and in some specific situations, for terminals, hangars, and non-aviation development. Certain professional services that are necessary can also be eligible.  	See project allocations for detailed project descriptions. 		X	242200000							25800000							722059									
4557	FY2022 Governor Amend	2022	61000	160	Department of Transportation/Public Facilities	7	25	AL	Alaska International Airport System		N	N	9	Transportation	6	Construction	G	NA	N	7470		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.537	SRWILLHOITE	2/16/2021 17:16:24.537	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	This project is for airport improvements on the Alaska International Airport System (AIAS) – comprised of Ted Stevens Anchorage and Fairbanks International Airports, according to the capital spending plans approved by the Signatory Airlines as outlined in the current AIAS Operating Agreement.  			X	47200000							20800000							722059									
4557	FY2022 Governor Amend	2022	61033	160	Department of Transportation/Public Facilities	8	25	AL	Rural Airport Improvement Program		N	N	9	Transportation	6	Construction	G	NA	N	7470		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:25.15	SRWILLHOITE	2/16/2021 17:16:25.15	Statewide	99	Statewide (HD 1-40)	CAP 		          	Dom Pannone	9074652956	6	This project is for airport improvements at state-owned rural airports, which are eligible for federal funding as outlined in the Federal Aviation Administration (FAA) Airport Improvement Program (AIP). This program is currently authorized under the FAA Reauthorization Act of 2018 and federal appropriations acts.  			X	190000000																							
4557	FY2022 Governor Amend	2022	63151	160	Department of Transportation/Public Facilities	9	25	AL	Alaska International Airport System Reimbursable Projects		N	N	12	Fund Transfers	6	Construction	O	NA	N	7470		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.6	SRWILLHOITE	2/16/2021 17:16:24.6	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Reimbursable authority is required to allow the Alaska International Airport System to bill entities for non-federal and non-state participating work.			X	5000000							5000000																
4557	FY2022 Governor Amend	2022	32610	160	Department of Transportation/Public Facilities	10	25	AP	Surface Transportation Program		N	N	9	Transportation	6	Construction	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.13	SRWILLHOITE	2/16/2021 17:16:24.13	Statewide	99	Statewide (HD 1-40)	CAP 		          	Dom Pannone	9074652956	9	This project is for federal surface transportation improvements as outlined in the Statewide Transportation Improvement Program (STIP), the Fixing America's Surface Transportation Act (FAST), and the annual federal appropriations acts. The STIP is the state’s four-year program for transportation system preservation and development. It includes interstate, state and some local highways, bridges, ferries and public transportation, but does not include airports or non-ferry-related ports and harbors. It covers all system improvements for which partial or full federal funding is approved and that are expected to take place during the duration of the STIP.			X	680000000																							
4557	FY2022 Governor Amend	2022	60772	160	Department of Transportation/Public Facilities	11	25	AP*	Federal Program Match		N	N	9	Transportation	6	Construction	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.297	SRWILLHOITE	2/16/2021 17:16:22.297	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	This appropriation provides state matching funds for federal programs.	See project allocations for detailed project descriptions. 		X		1300000														85900000								
4557	FY2022 Governor Amend	2022	6896	160	Department of Transportation/Public Facilities	12	25	AL	Federal-Aid Aviation State Match		N	N	9	Transportation	6	Construction	G	NA	N	60772		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.807	SRWILLHOITE	2/16/2021 17:16:24.807	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		State match is required to pursue approximately $190 million in federal Aviation Improvement Program funds. The match will be used for Rural Airport System airports. The non-federal match share is 6.25%, for most rural system projects. These funds may also be used for advanced acquisition of Right-of-Way (ROW) parcels for projects that are eligible for federal funding. This ROW can be used in lieu of the state matching funds on a federally funded project.			X																14700000								
4557	FY2022 Governor Amend	2022	32609	160	Department of Transportation/Public Facilities	13	25	AL	Federal-Aid Highway State Match		N	N	9	Transportation	6	Construction	G	NA	N	60772		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.87	SRWILLHOITE	2/16/2021 17:16:24.87	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		State match is required for approximately $680 million in federal-aid highway funding. These funds may also be used for advanced acquisition of Right-of-Way (ROW) parcels for projects that are eligible for federal funding. This ROW can be used in lieu of the state matching funds on a federally funded project. It is also provided that match funds be eligible for correcting off-system bridges. When the state performs work on improving bridges with non-federal funds, the value of this work can be credited as required match toward federally-funded bridge work. This means each such match dollar serves the state twice, once correcting a bridge problem and again as a match credit.  			X																71200000								
4557	FY2022 Governor Amend	2022	41923	160	Department of Transportation/Public Facilities	14	25	AL	Other Federal Program Match		N	N	9	Transportation	6	Construction	G	NA	N	60772		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:25.04	SRWILLHOITE	2/16/2021 17:16:25.04	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		State match required for federal programs funded by the National Highway Transportation Safety Administration, the Federal Motor Carrier Safety Administration, and the Federal Transit Administration.  			X		1300000																						
4557	FY2022 Governor Amend	2022	6764	160	Department of Transportation/Public Facilities	15	25	AP*	Statewide Federal Programs		N	N	9	Transportation	6	Construction	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.083	SRWILLHOITE	2/16/2021 17:16:24.083	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		Capital project requests in support of statewide programs.	See project allocations for detailed project descriptions. 		X	33000000		33858											10000000										
4557	FY2022 Governor Amend	2022	31375	160	Department of Transportation/Public Facilities	16	25	AL	Cooperative Reimbursable Projects		N	N	9	Transportation	6	Construction	G	NA	N	6764		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.663	SRWILLHOITE	2/16/2021 17:16:24.663	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		Cooperative reimbursable authority is required to allow the department to bill entities for non-federal and non-state participating work.			X	5000000													10000000										
4557	FY2022 Governor Amend	2022	38424	160	Department of Transportation/Public Facilities	17	25	AL	Federal Emergency Projects		N	N	9	Transportation	34	Life / Health / Safety	G	NA	N	6764		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.727	SRWILLHOITE	2/16/2021 17:16:24.727	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		Emergency federal funds are available from the Federal Highway Administration (FHWA) for declared emergencies. Money spent within 180 days of a declared emergency is funded at 100% federal; after the 180th day, about 9% state match is required. This appropriation may be used to address issues of an emergency nature with federal airport or highway formula funds.  			X	10000000																							
