scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1017 Group Ben	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1029 PERS Trust	1034 Teach Ret	1037 GF/MH	1042 Jud Retire	1045 Nat Guard	1048 Univ Rcpt	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1140 AIDEA Div	1141 RCA Rcpts	1147 PublicBldg	1153 State Land	1155 Timber Rcp	1156 Rcpt Svcs	1179 PFC 	1195 Snow Rcpts	1197 AK Cap Fnd	1205 Ocn Ranger	1210 Ren Energy	1222 REAA Fund
5374	FY2025 Final Enacted SB187	2025	65303	2	Department of Commerce, Community, and Economic Development		77	8	AP	Alaska Energy Authority - Energy Efficiency Revolving Loan Fund Capitalization Program		N	Y	8	Development	16	Energy	O	NA	N	0	DC02	NA  	NA	5	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:59.127	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Curtis W. Thayer	9077713000	0	Section 40502 of the Infrastructure Investment and Jobs Act (IIJA) provided for funding for the energy efficiency revolving loan funds (EERLF) program. This funding will be used by the Alaska Housing and Finance Corporation (AHFC) to capitalize an existing revolving loan fund and expand its residential energy efficiency loan program, under which the state shall provide loans and grants for residential energy audits, upgrades, and retrofits to increase the energy efficiency, physical comfort, and air quality of existing building infrastructure. The Alaska Energy Authority (AEA) is the State Energy Office and is the only eligible applicant for this program.	AEA will manage the federal grant and AHFC will administer the loan program. No state match is required. Additional federal receipt authority is necessary to fully fund the project under the IIJA program requirements. The additional allocation is available as a redistribution of unallocated funds. The total program is $4,782,480, of which $3,733,780 and $796,000 were appropriated in SLA 2023 and 2022, respectively. This funding is anticipated to be transferred to the State in one installment in 2024.		X	252700																																
5374	FY2025 Final Enacted SB187	2025	65319	17	University of Alaska		2	45	AP	University of Alaska Fairbanks - Alaska Railbelt Carbon Capture & Sequestration Project		N	Y	2	University	33	Research / Studies / Planning	N	NA	N	0	Y25E	NA  	NA	12	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:04.25	JTLAGUNDINO	7/1/2024 11:15:18.277	College	35	College/Ester/Chena Ridge (HD 35)	CAP 	Unknown	5555555555	Michelle Rizk	9074508187	0	In partnership with the State of Alaska, the University of Alaska Fairbanks (UAF), and its project partners submitted an $11.1 million proposal to the United States Department of Energy (DOE) for "Carbon Storage Assurance Facility Enterprise (CarbonSAFE), Phase II", to conduct a CO2 Storage Complex Feasibility assessment.			X	8880000	2220000																															
5374	FY2025 Final Enacted SB187	2025	65377	16	Department of Transportation and Public Facilities		27	25	AL	Data Modernization and Innovation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BY	NA  	NA	41	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:05.883	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	"The Data Modernization and Innovation (DMIO) program includes fostering partnerships and implementing emerging technologies for intelligent transportation systems. The program will modernize existing systems, develop new systems, and build digital products to educate the public while working closely with stakeholders to prepare for the transportation system of the future. 
This program includes 511, AASHTOware, Crash Data Analysis and Reporting, Federal Aid System Updates, Intelligent Transportation System (ITS), Road Weather Information System (RWIS), (TSMO), Weigh In Motion, Statewide Highway Data Equipment, and others."	STIP ID# 34197		X	11365756																																
5374	FY2025 Final Enacted SB187	2025	65384	16	Department of Transportation and Public Facilities		28	25	AL	Ferry Refurbishment		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1C5	NA  	NA	48	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:05.93	JTLAGUNDINO	7/1/2024 11:15:18.277	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Annual ferry refurbishment, regulatory-driven, dry-docking. Address vessel refurbishment priorities as established in annual Alaska Marine Highway System Fleet Condition Survey Report.	STIP ID# 18358		X	3000000																																
5374	FY2025 Final Enacted SB187	2025	65388	16	Department of Transportation and Public Facilities		29	25	AL	Ferry Terminal Refurbishment		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1C6	NA  	NA	49	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:05.98	JTLAGUNDINO	7/1/2024 11:15:18.307	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Refurbish, construct, and lease terminals for the Alaska Marine Highway System.	STIP ID# 18359		X	1360000																																
5374	FY2025 Final Enacted SB187	2025	65394	16	Department of Transportation and Public Facilities		30	25	AL	Cultural Resource Management		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	32610	T1BV	NA  	NA	38	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.027	JTLAGUNDINO	7/1/2024 11:15:18.307	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Development and maintenance of the Office of History and Archaeology online database for cultural resource management known as the Alaska Heritage Resources Survey/Integrated Business System and fund federal and State resource agency liaison positions.	STIP ID# 29675		X	407591																																
5374	FY2025 Final Enacted SB187	2025	65402	16	Department of Transportation and Public Facilities		31	25	AL	Auke Bay Ferry Terminal East Berth Mooring Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BI	NA  	NA	12	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.083	JTLAGUNDINO	7/1/2024 11:15:18.307	Juneau Areawide	80	Juneau Areawide (HD 3 - 4)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	The Auke Bay Ferry Terminal East Berth Mooring Improvements project, located in Auke Bay includes the replacement of deteriorated mooring dolphin structures and the installation of cathodic protection anodes. Specific activities include the dismantling of old structures, construction of new ones, and installation of protective elements.	STIP ID# 29709		X	2200000																																
5374	FY2025 Final Enacted SB187	2025	65410	16	Department of Transportation and Public Facilities		32	25	AL	Trout Creek Culvert Replacement and Aquatic Organism Passage Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DV	NA  	NA	133	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.13	JTLAGUNDINO	7/1/2024 11:15:18.307	Cold Bay	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Near Cold Bay, replace two aging culverts with aquatic organism passage structures. Culverts are on Grant Point Road, which is the only road that connects the airport to the nearby air force station and wildlife refuge.	STIP ID# 33178		X	3409700																																
5374	FY2025 Final Enacted SB187	2025	65415	16	Department of Transportation and Public Facilities		33	25	AL	Pelican Ferry Terminal Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1D5	NA  	NA	94	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.177	JTLAGUNDINO	7/1/2024 11:15:18.307	Pelican	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Construct terminal improvements with the ability to accommodate all Alaska Marine Highway System ferries. As part of the "Critical Upgrades to Ferry Dock Infrastructure in Five Rural Alaska Communities" Rural Ferry Program Federal Transit Administration (FTA) Award, this project aims to modernize and reinforce the terminal.	STIP ID# 33885		X	2000																																
5374	FY2025 Final Enacted SB187	2025	65419	16	Department of Transportation and Public Facilities		34	25	AL	Richardson Highway Milepost 148-173 Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DB	NA  	NA	102	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.23	JTLAGUNDINO	7/1/2024 11:15:18.307	Gakona	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Reconstruct the Richardson Highway between Milepost (MP) 148 and MP 173 and replace bridge #0576. The project will include bridge work, roadside hardware, drainage improvements, and utility relocations. The next stage of reconstruction is MP 167-173.	STIP ID# 2119		X	36388000																																
5374	FY2025 Final Enacted SB187	2025	65420	16	Department of Transportation and Public Facilities		35	25	AL	Wasilla to Fishhook Main Street Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1E1	NA  	NA	139	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.287	JTLAGUNDINO	7/1/2024 11:15:18.307	Mat-Su Areawide	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Construct a one-way couplet in downtown Wasilla bounded by Bogard Road, Knik Goose Bay/Main Street, Yenlo/Talkeetna Street, and the Palmer Wasilla Highway. Work will consist of new road construction, lane reconfigurations, signals, new pavement, signing and striping, and sidewalks.	STIP ID# 2503		X	50033500																																
5374	FY2025 Final Enacted SB187	2025	65421	16	Department of Transportation and Public Facilities		36	25	AL	Takotna River Bridge Replacement Bundle		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DT	NA  	NA	127	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.333	JTLAGUNDINO	7/1/2024 11:15:18.307	Takotna	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	This project bundle includes the replacement of three bridges on the Takotna River including #0462, #0463, and #0473. Replacement of the Takotna River Bridge (#0463) includes bridge work, roadside hardware, drainage improvements, and utilities. The existing 1972 bridge in Takotna over Gold Creek (#0473) will be replaced and work includes raising the elevation of approaches and allowing flood water and ice flow. This bundle also includes the replacement of the Tatalina Bridge (#0462).	STIP ID# 32299		X	39117100																																
5374	FY2025 Final Enacted SB187	2025	65422	16	Department of Transportation and Public Facilities		37	25	AL	West Susitna Access Road		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1E2	NA  	NA	143	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.38	JTLAGUNDINO	7/1/2024 11:15:18.307	Mat-Su Areawide	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Construct a new road connecting the contiguous highway system to State recreation lands west of the Susitna River and construct a boat launch facility accessing the Susitna River.	STIP ID# 34206		X	20304504																																
5374	FY2025 Final Enacted SB187	2025	65424	16	Department of Transportation and Public Facilities		38	25	AL	Alaska Highway Milepost 1380 Johnson River Bridge Replacement		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BD	NA  	NA	7	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.427	JTLAGUNDINO	7/1/2024 11:15:18.307	Fairbanks Areawide	60	Fairbanks Areawide (HD 31 - 35)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Replace Johnson River Bridge #518 on the Alaska Highway at Milepost 1380. Project includes drainage improvements, roadside hardware, and utilities.	STIP ID# 34445		X	22210000																																
5374	FY2025 Final Enacted SB187	2025	65426	16	Department of Transportation and Public Facilities		39	25	AL	Fairview Loop Road Rehabilitation and Pathway		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1C4	NA  	NA	46	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.473	JTLAGUNDINO	7/1/2024 11:15:18.307	Goose Bay	0	Unidentified House District (HD 0)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Rehabilitate and construct safety improvements along Fairview Loop Road from Top of the World Circle to Cotten Drive in Wasilla. Construct a new multi-use pathway from Top of the World Circle to Fern Street. Work includes shoulder widening, roadside hardware, drainage improvements, and utilities. This project is proposed to be constructed in logical stages.	STIP ID# 34433		X	15737810																																
5374	FY2025 Final Enacted SB187	2025	65427	16	Department of Transportation and Public Facilities		40	25	AL	Seward Highway Milepost 14 Railroad Crossing Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DK	NA  	NA	111	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.523	JTLAGUNDINO	7/1/2024 11:15:18.307	Seward	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	The Seward Highway Milepost 14 Railroad Crossing (#4054) reconstruction accommodates the Alaska Railroad's project to raise railroad grade and ensure safety and efficient traffic flow. Project will complete drainage improvements, roadside hardware upgrades, and necessary utility adjustments.	STIP ID# 33247		X	18330455																																
5374	FY2025 Final Enacted SB187	2025	65428	16	Department of Transportation and Public Facilities		41	25	AL	Big Lake Road Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BJ	NA  	NA	13	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.573	JTLAGUNDINO	7/1/2024 11:15:18.307	Big Lake	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	"The Big Lake Road Rehabilitation focuses on road and shared-use pathway infrastructure. The project extends from Milepost (MP) 0 (including Church Road) to MP 3.6 and MP 3.6 to MP 9.1 (end of road). The primary objectives of this project are to rehabilitate Big Lake Road between MP 0 and MP 9 and select portions of the shared-use pathway, which will be achieved through a series of activities including roadside hardware, drainage improvements, bridge repairs, and utilities. The project is currently at Stage 2 out of two total stages.
Previous Project Name: ""Big Lake MP 0-3.6 Pavement Preservation"" under STIP ID 18924."	STIP ID# 18924		X	16761223																																
5374	FY2025 Final Enacted SB187	2025	65429	16	Department of Transportation and Public Facilities		42	25	AL	Center Creek Road Rehabilitation		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BP	NA  	NA	24	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.62	JTLAGUNDINO	7/1/2024 11:15:18.307	Nome	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Rehabilitate Center Creek Road in Nome from Seppala Drive to Nome-Teller Highway, including realignment of Center Creek Road and FAA/Doyle Road intersections. Project includes drainage improvements, intersection improvements, utility relocations, and roadside hardware.	STIP ID# 26156		X	11325765																																
5374	FY2025 Final Enacted SB187	2025	65432	16	Department of Transportation and Public Facilities		43	25	AL	Ruby Slough Road Rehabilitation [CTP Award 2019]		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DE	NA  	NA	105	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.667	JTLAGUNDINO	7/1/2024 11:15:18.307	Ruby	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Rehabilitate the Slough Road in Ruby from the Slough Road to the landfill. The project will include drainage improvements and roadside hardware.	STIP ID# 32359		X	8187300																																
5374	FY2025 Final Enacted SB187	2025	65434	16	Department of Transportation and Public Facilities		44	25	AL	Otmeloi Way Reconstruction [CTP Award 2019]		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CZ	NA  	NA	87	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.71	JTLAGUNDINO	7/1/2024 11:15:18.307	Kodiak	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Reconstruct approximately one mile of Otmeloi Way in Kodiak and approximately 530 feet of Mallard Way. Road improvements will include grading, drainage, paving, and construction of pedestrian facilities. Realignment and lighting as needed. Upon completion, ownership and maintenance responsibility for Otmeloi Way and associated facilities will be transferred to the Kodiak Island Borough.	STIP ID# 2436		X	6069000																																
5374	FY2025 Final Enacted SB187	2025	65436	16	Department of Transportation and Public Facilities		45	25	AL	Egan Yandukin Intersection Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1C0	NA  	NA	43	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.757	JTLAGUNDINO	7/1/2024 11:15:18.307	Juneau Areawide	80	Juneau Areawide (HD 3 - 4)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Install a partial signalized access intersection and protected pedestrian crossing at the Egan/Yandukin intersection based on the findings of the Egan/Yandukin intersection Planning and Environmental Linkages (PEL) Study.	STIP ID# 10765		X	11371																																
5374	FY2025 Final Enacted SB187	2025	65437	16	Department of Transportation and Public Facilities		46	25	AL	Klondike Highway Rehabilitation: Skagway River Bridge to Canadian Border		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CQ	NA  	NA	76	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.8	JTLAGUNDINO	7/1/2024 11:15:18.307	Skagway	3	Mendenhall Valley/Haines/Skagway/Gus	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	This project will provide for the rehabilitation of the Klondike Highway (Skagway River Bridge to Canadian Border) in Haines. The focus will be on rehabilitating the pavement, critical safety improvements, drainage, and related improvements as necessary.	STIP ID# 31310		X	5540073																																
5374	FY2025 Final Enacted SB187	2025	65438	16	Department of Transportation and Public Facilities		47	25	AL	Seward Highway and Sterling Highway Intersection Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DJ	NA  	NA	110	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.847	JTLAGUNDINO	7/1/2024 11:15:18.307	Kenai Peninsula Borough	8	Northern Kenai Peninsula (HD 8)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Construct improvements to the Seward Highway and Sterling Highway intersection to improve traffic flow and safety.	STIP ID# 33741		X	373600																																
5374	FY2025 Final Enacted SB187	2025	65440	16	Department of Transportation and Public Facilities		48	25	AL	Light up the Highways		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CR	NA  	NA	77	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.897	JTLAGUNDINO	7/1/2024 11:15:18.307	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Convert the existing highway lighting system to energy-efficient LED lighting to reduce operating costs, reduce greenhouse gas emissions, and improve air quality. Inventory current lighting infrastructure, construct improvements.	STIP ID# 34198		X	548500																																
5374	FY2025 Final Enacted SB187	2025	65441	16	Department of Transportation and Public Facilities		49	25	AL	Alaska Highway Yukon Territory Permafrost Repairs		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BE	NA  	NA	8	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.94	JTLAGUNDINO	7/1/2024 11:15:18.307	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	This project aims to rehabilitate sections of the Alaska Highway within the Yukon that are deteriorating due to thawing permafrost, jeopardizing safety and road utility. The project will focus on compromised sections of the "Shakwak" segment, approximately 80km between Destruction Bay (km 1,680) and the U.S./Canada border (km 1,902.5). Restoration activities will include resurfacing, sub-grade and culvert repair, and ditching to return the road to design speed operation.	STIP ID# 34317		X	2842812																																
5374	FY2025 Final Enacted SB187	2025	65443	16	Department of Transportation and Public Facilities		50	25	AL	Kalifornsky Beach Road Drainage Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CN	NA  	NA	73	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:06.987	JTLAGUNDINO	7/1/2024 11:15:18.307	Kenai Peninsula Borough (Kachemak Bay/Ninilchik/Kasilof)	6	Kachemak Bay/Ninilchik/Kasilof (HD 6)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Replace a culvert at Milepost 11.7 to improve drainage along Kalifornsky Beach Road, near Kenai, Alaska.	STIP ID# 34318		X	2729100																																
5374	FY2025 Final Enacted SB187	2025	65444	16	Department of Transportation and Public Facilities		51	25	AL	South Tongass Highway and Water Street Viaduct Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DN	NA  	NA	115	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.03	JTLAGUNDINO	7/1/2024 11:15:18.307	Ketchikan	1	Ketchikan/Wrangell/Metlakatla (HD 1)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Rehabilitate pavement and make improvements to the Tongass Avenue and Water Street Viaduct structures (Bridge #997 and #797) and the South Tongass Highway Tunnel (Bridge #1130) in Ketchikan. This project will address the substructure and rehabilitate existing roadway, ADA facilities, drainage facilities, and traffic appurtenances.	STIP ID# 31719		X	1364550																																
5374	FY2025 Final Enacted SB187	2025	65446	16	Department of Transportation and Public Facilities		52	25	AL	Hermon Road Upgrade and Extension [CTP Award 2019]		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CF	NA  	NA	64	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.08	JTLAGUNDINO	7/1/2024 11:15:18.307	Mat-Su Areawide	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Extend and upgrade Hermon Road from the Parks Highway frontage road (Sun Mountain Avenue) to the Palmer-Wasilla Highway, approximately 0.8 miles. Improvements will include travel and turn lanes, shoulders, pedestrian and bicycle facilities, drainage and safety items, along with a new traffic signal at the Palmer-Wasilla Highway intersection.	STIP ID# 32722		X	2547160																																
5374	FY2025 Final Enacted SB187	2025	65448	16	Department of Transportation and Public Facilities		53	25	AL	Kenai Bridge Access Road Pedestrian Pathway [TAP Award 2019]		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CP	NA  	NA	75	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.123	JTLAGUNDINO	7/1/2024 11:15:18.307	Kenai	68	Kenai Areawide (HD 6 - 8)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Construct approximately 1.3 miles of paved and separated pathway along the Bridge Access Road from intersection with Beaver Loop Road to intersection with the Kenai Spur Highway.	STIP ID# 33038		X	2173273																																
5374	FY2025 Final Enacted SB187	2025	65449	16	Department of Transportation and Public Facilities		54	25	AL	Glenn Highway Milepost 49 Safety and Capacity Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CA	NA  	NA	58	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.167	JTLAGUNDINO	7/1/2024 11:15:18.307	Palmer (Palmer)	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Construct capacity improvements on the Glenn Highway, Arctic Avenue to Palmer-Fishhook Road. Work may include improvements to the Palmer-Fishhook intersection, pedestrian accommodations, and safety features. This effort will include analysis to evaluate safety and capacity on the corridor and will reconstruct approximately 1.75 miles of the existing two-lane rural road from Arctic Ave (Old Glenn/Bogard Road) to Palmer-Fishhook Road to address capacity and safety deficiencies.	STIP ID# 31841		X	1961400																																
5374	FY2025 Final Enacted SB187	2025	65450	16	Department of Transportation and Public Facilities		55	25	AL	Chief Eddie Hoffman Highway Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1BR	NA  	NA	26	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.21	JTLAGUNDINO	7/1/2024 11:15:18.307	Bethel	38	Lower Kuskokwim (HD 38)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Project will reconstruct Chief Eddie Hoffman Highway in Bethel from the airport to Watson's Corner intersection. It includes widening sections of the highway to provide additional through travel lanes, horizontal or vertical re-alignment, and intersection improvements.	STIP ID# 31847		X	1819400																																
5374	FY2025 Final Enacted SB187	2025	65452	16	Department of Transportation and Public Facilities		56	25	AL	Southeast Alaska Port Electrification		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1DP	NA  	NA	117	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.253	JTLAGUNDINO	7/1/2024 11:15:18.307	Southeast Alaska	91	Southeast Region (HD 1 - 4)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Design and construct an electric power infrastructure for the ports in Southeast Alaska. The project will involve the installation of electrical equipment and power supply systems at ports enabling vessels to plug into shore power instead of using onboard generators. Work includes feasibility studies, design, construction, and commissioning of the new infrastructure.	STIP ID# 34195		X	318395																																
5374	FY2025 Final Enacted SB187	2025	65453	16	Department of Transportation and Public Facilities		57	25	AL	Petersville Road Milepost 7 Moose Creek Bridge Reconstruction		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1D6	NA  	NA	95	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.303	JTLAGUNDINO	7/1/2024 11:15:18.307	Talkeetna	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	The Petersville Road project includes the reconstruction of the Moose Creek Bridge at Milepost 7 on Petersville Road. It also entails preserving the pavement of the specified roadway along with essential drainage and other improvements to maintain good repair.	STIP ID# 33696		X	873312																																
5374	FY2025 Final Enacted SB187	2025	65454	16	Department of Transportation and Public Facilities		58	25	AL	Hemmer Road Upgrade and Extension [CTP Award 2019]		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1CE	NA  	NA	63	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.353	JTLAGUNDINO	7/1/2024 11:15:18.307	Palmer (Palmer)	70	Mat-Su Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Extend and upgrade approximately 0.5 miles of Hemmer Road from the Palmer-Wasilla Highway to Bogard Road consisting of two travel lanes and a center turn lane. Improvements include a traffic signal at the Bogard Road intersection, shoulders, pedestrian and bicycle infrastructure, drainage, and safety items.	STIP ID# 32721		X	818730																																
5374	FY2025 Final Enacted SB187	2025	65455	16	Department of Transportation and Public Facilities		59	25	AL	Metropolitan Planning Organization (MPO) Planning: Fairbanks Area Surface Transportation (FAST)		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1C3	NA  	NA	81	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.4	JTLAGUNDINO	7/1/2024 11:15:18.307	Fairbanks Areawide	60	Fairbanks Areawide (HD 31 - 35)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	This program utilizes Federal Highway Administration (FHWA) urban planning funds and Federal Transit Administration (FTA) 5303 urban transit planning funds for Metropolitan Planning Organizations (MPOs) planning. MPO Planning Long Range Transportation Plans, Unified Planning Work Programs, and preparation of Transportation Improvement Programs (TIPs) are federally required elements of this program. The funding will be subject to the Department of Transportation and Public Facilities Indirect Cost Allocation Plan (ICAP).	STIP ID# FAST TIP		X	14212572																																
5374	FY2025 Final Enacted SB187	2025	65456	16	Department of Transportation and Public Facilities		60	25	AL	Redoubt Avenue and Smith Way Rehabilitation [CTP Award 2019]		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T1D9	NA  	NA	99	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:07.447	JTLAGUNDINO	7/1/2024 11:15:18.307	Soldotna	7	Kenai/Soldotna (HD 7)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Reconstruct two abutting roadways in Soldotna including Redoubt Ave (east of N Binkley Street) and Smith Way to meet current design standards adopted by the Department of Transportation and Public Facilities. Work includes replacing pavement structural sections for the roadway, sidewalks, and shared-use-pathways; ADA improvements for sidewalks and curb ramps; roadside hardware; intersection improvements; and drainage improvements.	STIP ID# 32723		X	363880																																
