scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1076 Marine Hwy	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1139 AHFC Div	1153 State Land	1169 PCE Endow	1197 AK Cap Inc	1210 Renew Ener	1265 COVID Fed	1269 CSLFRF	Non Funded Appropriations
4701	FY2023 Governor	2023	63979	13	Department of Natural Resources		4	10	AP	Big Eddy EVOS Restoration and Improvements		N	N	7	Public Protection	39	Parks / Recreation	O	NA	N	0		NA  		18	7/1/2022	6/30/2027	LASHOOP	11/22/2021 17:29:48.227	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Ricky Gease	9072698701	Jashryn Mendoza	9074652495	0	The Department will restore and protect fish habitat and improve recreation access at Big Eddy Unit of the Kenai River Special Management Area. Funding was awarded by the Exxon Valdez Oil Spill Trustee Council (EVOSTC) to the Kenai River Sportfishing Association who will be transferring the funds to the Division of Parks and Outdoor Recreation to deliver the project.			X					4329567																		
4701	FY2023 Governor	2023	63991	7	Department of Fish and Game		4	11	AP	EVOS Kenai Peninsula Cost Share		N	N	8	Development	2	Renewal and Replacement	O	NA	N	0		NA  		13	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:00:42.413	LASHOOP	12/14/2021 11:38:04.893	Kenai Peninsula (Homer/South Kenai)	31	Homer/South Kenai (HD 31)	CAP 			David Rutz	9072672150	0	This project will work collaboratively with other Federal and State agencies as well as private landowners to restore and protect at least 2,500 feet of streambank habitat to benefit Exxon Valdez Oil Spill impacted species on the Kenai Peninsula. 			X					400000																		
4701	FY2023 Governor	2023	63992	7	Department of Fish and Game		1	11	AP	EVOS Prince William Sound Pollock and Herring Interaction		N	N	5	Natural Resources	33	Research / Studies / Planning	O	NA	N	0		NA  		10	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:00:19.74	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung	9074656100	0	The EVOS Prince William Sound Pollack and Herring Interaction project reestablishes the 30-year bottom trawl survey that provides the Department of Fish & Game with abundance estimates of commercially important groundfish and shellfish in Prince William Sound. By estimating the abundance of pollock in Prince William Sound and quantifying the interactions and potential disease transfer between herring and pollock, this project provides information used to improve management of the pollock fishery and understand the lack of recovery of Prince William Sound herring stocks since the Exxon Valdez Oil Spill (EVOS).			X					4129317																		
4701	FY2023 Governor	2023	63993	17	University of Alaska		0	45	AP	Student Information Technology Systems - Coronavirus Capital Projects Fund		N	N	2	University	36	Information Technology / Systems / Communication	O	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/10/2021 17:23:37.203	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 			Michelle Rizk	9074508187	0	This project modernizes the university’s student-facing information technology (IT) systems, including necessary security upgrades and cloud migration, to be competitive in the post-COVID environment. Enrollment is key to serving Alaska and to UA’s future budget stability. The pandemic has shown the critical need to have a reliable, robust system. After 30 years, UA’s student-facing IT systems are out of date and compare poorly against peers in terms of delivering a quality student experience. UA must improve these capabilities to remain competitive in the marketplace and offer a more user-friendly entry point for the student. This upgrade would facilitate student recruitment, retention, and success.			X																					20000000		
4701	FY2023 Governor	2023	63994	17	University of Alaska		0	45	AP	Seward Marine Center Research Vessel Infrastructure		N	N	2	University	6	Construction	O	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	11/24/2021 18:37:43.96	LASHOOP	12/14/2021 11:38:04.92	Seward	90	Kenai Areawide (HD 29-31)	CAP 			Michelle Rizk	9074508187	0	The UAF Seward Marine Center is located at the head of Resurrection Bay, one of the primary docking facilities for visiting research vessels and home-port of the NSF-owned and UAF-operated Global Class R/V Sikuliaq. Construction and renovation of modern forward-looking sea and shore-side infrastructure is needed to support future Arctic Ocean observing, prediction and scientific breakthroughs. Project will provide construction of a new dock for year-round servicing/berthing of the R/V Sikuliaq, along with new warehouse and shop facilities constructed to directly support efficient and effective high-latitude maintenance, operations, and research.			X	94400000																						
4701	FY2023 Governor	2023	63995	7	Department of Fish and Game		3	11	AP	EVOS Mariculture - Marine Mammals		N	N	5	Natural Resources	33	Research / Studies / Planning	O	NA	N	0		NA  		12	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:00:42.38	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Michael Rehberg	9072672848	Eddie Grasser	9072672339	0	This is an Exxon Valdez Oil Spill Trustee Council approved project through the Mariculture Research and Restoration Consortium (Mariculture ReCon). This project will document mariculture farm-marine mammal interactions and develop mitigation tools to address these interactions.			X					1660000																		
4701	FY2023 Governor	2023	63996	7	Department of Fish and Game		10	11	AP	Proceeds of Sale of State-owned Vessels and Aircrafts		Y	N	12	Fund Transfers	35	Equipment / Commodities	N	NA	N	0		NA  		4	7/1/2022	6/30/2027	PLHARBOUR	12/14/2021 17:54:37.857	PLHARBOUR	12/14/2021 17:54:37.857	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung	9074656100	0	* Sec. ## DEPARTMENT OF FISH & GAME. The proceeds from the sale of State-owned vessels and aircraft by the Department of Fish & Game are appropriated from the general fund to the Department of Fish & Game for vessel renewal, replacement, and maintenance for the fiscal year ending June 30, 2023.			X				150000																			
4701	FY2023 Governor	2023	63997	5	Department of Environmental Conservation		3	18	AP	EVOS Impaired Beaches Project		N	N	5	Natural Resources	2	Renewal and Replacement	O	NA	N	0		NA  		8	7/1/2022	6/30/2027	LASHOOP	11/24/2021 12:28:34.873	BATYLER1	12/14/2021 11:53:46.262	Valdez	9	Richardson Hwy/East Mat-Su (HD 9)	CAP 	Terri Lomax	9072697635	Randy Bates	9074655307	0	In 1990, the Department of Environmental Conservation (DEC) classified 35 beaches in the Exxon Valdez Oil Spill impact zone as impaired for petroleum exceedances under the Clean Water Act (CWA). Re-evaluation of the condition of the impaired beaches is possible due to new information and technology. DEC will use a literature review, Gulf Watch data, Shoreline Cleanup and Assessment Technique (SCAT) surveys, and development of a lingering oil listing methodology to evaluate the status of the impaired beaches and whether they can be removed from the impaired list under the CWA.			X					658432																		
4701	FY2023 Governor	2023	63998	7	Department of Fish and Game		2	11	AP	EVOS Gulf Watch Alaska Herring Research and Monitoring		N	N	5	Natural Resources	33	Research / Studies / Planning	O	NA	N	0		NA  		11	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:00:42.34	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung	9074656100	0	This project will conduct spring aerial surveys to document Prince William Sound Pacific herring milt distribution and biomass, collect and process age, sex, and size samples of herring, and provide a research platform (R/V Solstice) for an adult herring disease sample collection and processing. This project is a continuation of Fish and Game herring assessment that has occurred since the 1970’s and informs the model that determines if the minimum pre-fishery biomass threshold required in regulation for a commercial herring fishery to occur in Prince William Sound is met.			X					1908299																		
4701	FY2023 Governor	2023	64125	16	Department of Transportation/Public Facilities		9	25	AL	Federal-Aid Highway State Match		N	N	9	Transportation	6	Construction	G	NA	N	60772		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/6/2021 12:27:19.55	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		State match is required for approximately $670 million in federal-aid highway funding. These funds may also be used for advanced acquisition of Right-of-Way (ROW) parcels for projects that are eligible for federal funding. These ROW parcels can be used in lieu of the State matching funds on a federally-funded project. It is also allowable that match funds be used for correcting off-system bridges. When the State performs work on improving bridges with non-federal funds, the value of this work can be credited as required match toward federally-funded bridge work. This means each such match dollar serves the State twice, once correcting a bridge problem and again as a match credit.			X		70200000																					
4701	FY2023 Governor	2023	64130	14	Department of Public Safety		3	12	AP	Reappropriate Alaska Public Safety Communication Services from Military and Veterans Affairs		Y	N	7	Public Protection	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		11	7/1/2022	6/30/2027	LASHOOP	11/24/2021 18:20:23.833	SRWILLHOITE	12/14/2021 19:50:04.877	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	Reappropriate Alaska Public Safety Communications system (formerly Alaska land mobile radio system) from Department of Military and Veterans Affairs to Department of Public Safety			X																							0
4701	FY2023 Governor	2023	64132	2	Department of Commerce, Community, and Economic Development		6	8	AP	City of Palmer Wastewater Treatment Plant Improvements - Phase II		N	N	15	To be determined	6	Construction	N	NA	N	0		NA  	City of Palmer	0	7/1/2022	6/30/2027	LASHOOP	12/10/2021 17:23:36.62	LASHOOP	12/14/2021 11:38:04.893	Palmer (Palmer)	70	Matsu Areawide (HD 7-12)	CAP 			Micaela Fowler	9074652506	0	The City of Palmer completed Phase I of its required Wastewater Treatment Plant improvements in 2018 expending $12,638,457. Under a federal consent decree Phase II was ordered. It is anticipated that the entire Phase II project will reach $12 million. These two projects are an outsized burden to carry for a utility of 2,318 service connections. Our customers include Mat-Su Regional Medical Center, and Mat-Su College and others who reside outside the city limits of Palmer. The request is for $6.9 million. The City of Palmer has committed $3.1 million to the project.			X																						6900000	
4701	FY2023 Governor	2023	64135	18	Judiciary		0	41	AP	Court Security Projects		N	N	6	Law and Justice	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/1/2021 19:02:39.3	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Rhonda McLeod	9072648215	0	This is a multi-year project targeting system and building improvements to protect the public and court staff in both rural and urban court facilities. FY2023 funding will be used to complete the highest priority projects throughout the state, including (1) intrusion and wireless alarms in various court facilities, (2) installation / upgrade of closed-caption and video systems, and (3) upgrades to clerks' counters with ballistic shielding as well as a spatial design to create a physical barrier between staff and the public in Utqiagvik and Homer.			X			1130000																				
4701	FY2023 Governor	2023	64137	18	Judiciary		0	41	AP	Deferred Maintenance Projects (DOT / DOA / DMVA Maintained)		N	N	6	Law and Justice	4	Deferred Maintenance	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/1/2021 19:02:39.427	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Rhonda McLeod	9072648215	0	Funding for deferred maintenance projects is normally requested by the agency responsible for maintaining the facility. The court occupies space in State-owned facilities operated and/or maintained by DOT, DOA, and DMVA. The entities that operate these facilities do not have sufficient funding to address the backlog of maintenance projects. In partnership with DOT, DOA, and DMVA, the court system has advocated for funding for the deferred maintenance in the facilities that the court occupies. Funding is requested to continue the ongoing effort to manage the backlog of deferred maintenance projects.	The court system requests deferred maintenance funding for repairs to building components that have not been sufficiently maintained and whose condition now threatens longevity of the buildings. This request for $15.3 million will address all known backlog of deferred maintenance.		X																			3820000				
4701	FY2023 Governor	2023	64172	9	Department of Health		7	6	AP	Health Record Infrastructure Improvements - Coronavirus Capital Projects Fund		N	N	6	Law and Justice	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/10/2021 17:23:37.04	SRWILLHOITE	12/14/2021 19:41:47.73	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	The ability to exchange health information is critical to enabling work, education and health monitoring. The ability to readily share health records enables work as employers implement vaccine and testing requirements. The ability to readily share health records enables education by ensuring a safe learning environment for students and staff. Heath information exchange is also critical for public health monitoring of the COVID-19 pandemic occurences, mitigation, and response.	This request is associated with several prior requests relating to the State's Health Information Exchange (HIE) and Health Information Infrastructure.		X																					30000000		
4701	FY2023 Governor	2023	64173	13	Department of Natural Resources		7	10	AP	Food Security Agriculture Incentive Grant Program		N	N	5	Natural Resources	31	Economic Assistance	O	NA	N	0		STAT	Various	0	7/1/2022	6/30/2027	LASHOOP	12/10/2021 17:23:37.133	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 			David Schade	9077457200	0	An incentive program to scale up production to increase local market share. Grants and loans are critical to the future of agriculture development. Giving the Division of Agriculture the ability to provide financial incentives, matching grants, and higher risk loans would allow more flexibility within the Agriculture industry and encourage expansion and development. Ultimately, this funding would allow the Division to supplement Agriculture Revolving Loan Fund (ARLF) programs, provide matching grant funds, and financial incentives which will support agriculture farmers.	Investments by new businesses in a developing industry inherently carry more risk than established businesses in established industries. Traditional lenders typically do not lend to these businesses, which has been identified as a significant impediment to growth. Additionally, the COVID-19 pandemic has reduced tolerance for risk and the capital available for investment in the private sector.		X																						25000000	
4701	FY2023 Governor	2023	64174	2	Department of Commerce, Community, and Economic Development		8	8	AP	Economic Recovery Mariculture Incentive Grant Program		N	N	8	Development	31	Economic Assistance	O	NA	N	0		STAT	Various	0	7/1/2022	6/30/2027	LASHOOP	12/10/2021 17:23:36.843	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Micaela Fowler	9074652506	0	An incentive program to scale up production to increase local market share. Grants and loans are the lifeblood to future development. Giving the Department of Commerce, Community, and Economic Development the ability to provide financial incentives, matching grants, and higher risk loans would allow more flexibility within the Mariculture industry and encourage expansion and development. Ultimately, this funding would allow the Department to supplement the revolving loan fund programs, and provide matching grant funds and financial incentives, which will support mariculture farmers.	The State has two existing revolving loan programs, the Mariculture Revolving Loan Fund (MRLF) and the Agriculture Revolving Loan Fund (ARLF). Both funds can provide loans to mariculture farmers. Giving both programs the ability to grant funds would allow more flexibility within this growing mariculture industry and encourage development.		X																						25000000	
4701	FY2023 Governor	2023	64180	15	Department of Revenue		11	4	AL	MH: AHFC Senior Citizens Housing Predevelopment Program (SCHPP)		N	N	8	Development	6	Construction	N	AHFC	Y	6334		NA  		0	7/1/2022	6/30/2027	ADGUTHRIE	12/7/2021 12:08:27.312	JRSTERN1	12/20/2021 13:38:00.172	Statewide	99	Statewide (HD 1-40)	CAP 			James Wiedle	9073308359	0	Funding for pre-development of senior citizen housing units and accessibility modifications to seniors’ residences.			X									500000														
4701	FY2023 Governor	2023	64182	15	Department of Revenue		12	4	AL	AHFC Senior Citizens Housing Development Program		N	N	8	Development	6	Construction	N	NA	N	6334		NA  		0	7/1/2022	6/30/2027	ADGUTHRIE	12/7/2021 12:28:34.692	SRWILLHOITE	12/14/2021 19:50:33.368	Statewide	99	Statewide (HD 1-40)	CAP 			James Wiedle	9073308359	0	Funding for development of senior citizen housing units and accessibility modifications to seniors' residences.			X																1000000							
