REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE
"    "",""",,,,,,,,,,
"    """,56.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,8,2,Commerce,536,2,Banking and Securities,2808,0,Banking and Securities,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,4052.5,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,25,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5622.4,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,176.9,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1926.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,76.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1247.2,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,1356,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,2006,0,0,0,0,0,0,0,0,0
"1003,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1003 General Fund Match,Revenue,1003,UGF,""",,,,,,,,,,
"    """,619.9,0,0,0,0,0,0,0,0,0
"1004,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,3448.3,0,0,0,0,0,0,0,0,0
"1005,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,10,0,0,0,0,0,0,0,0,0
1007,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1007 Interagency Receipts
1061,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1061 Capital Improvement Project Receipts
"1108,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1108 Statutory Designated Program Receipts,Revenue,1108,Other,""",,,,,,,,,,
"    """,128.4,0,0,0,0,0,0,0,0,0
"1202,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1202 Anatomical Gift Awareness Fund,Revenue,1202,DGF,""",,,,,,,,,,
"    """,80,0,0,0,0,0,0,0,0,0
"1216,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1216 Boat Registration Fees,Revenue,1216,DGF,""",,,,,,,,,,
"    """,196.9,0,0,0,0,0,0,0,0,0
"1221,8,2,Commerce,405,3,Community and Regional Affairs,2879,0,Community & Regional Affairs,1221 Civil Legal Services Fund,Revenue,1221,DGF,""",,,,,,,,,,
"    """,360.3,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,47,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,334.8,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,13.6,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,233.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,46.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1497.3,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,8,2,Commerce,405,3,Community and Regional Affairs,2946,1,Serve Alaska,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,54.1,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,405,3,Community and Regional Affairs,2946,1,Serve Alaska,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,1888.9,0,0,0,0,0,0,0,0,0
"1003,8,2,Commerce,405,3,Community and Regional Affairs,2946,1,Serve Alaska,1003 General Fund Match,Revenue,1003,UGF,""",,,,,,,,,,
"    """,145.3,0,0,0,0,0,0,0,0,0
"1004,8,2,Commerce,405,3,Community and Regional Affairs,2946,1,Serve Alaska,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,17,0,0,0,0,0,0,0,0,0
"1108,8,2,Commerce,405,3,Community and Regional Affairs,2946,1,Serve Alaska,1108 Statutory Designated Program Receipts,Revenue,1108,Other,""",,,,,,,,,,
"    """,20,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,10428.2,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,217,4,Revenue Sharing,2829,1,Payment in Lieu of Taxes,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,10428.2,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,600,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,217,4,Revenue Sharing,2830,2,National Forest Receipts,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,600,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3100,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,8,2,Commerce,217,4,Revenue Sharing,2482,3,Fisheries Taxes,1007 Interagency Receipts
"1,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Personal Services,,,,,,,,
"    "",""",,,,,,,,,,
"    """,9522.7,0,0,0,0,0,0,0,0,0
"2,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Travel,,,,,,,,
"    "",""",,,,,,,,,,
"    """,269.5,0,0,0,0,0,0,0,0,0
"3,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Contractual Services,,,,,,,,
"    "",""",,,,,,,,,,
"    """,4727.5,0,0,0,0,0,0,0,0,0
"4,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Commodities,,,,,,,,
"    "",""",,,,,,,,,,
"    """,123.9,0,0,0,0,0,0,0,0,0
"5,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Capital Outlay,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7.4,0,0,0,0,0,0,0,0,0
"6,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Line 7600,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"7,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp","Grants, Benefits",,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"8,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Miscellaneous,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp"," Bus & Prof Licensing"",1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,
"    """,1558.2,0,0,0,0,0,0,0,0,0
1007,8,2,Commerce,117,5,"Corp, Bus & Prof Licenses",2360,0,"Corp, Bus & Prof Licensing",1007 Interagency Receipts
"1040,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp"," Bus & Prof Licensing"",1040 Real Estate Surety Fund,Revenue,1040,DGF,""",,,,,,,,
"    """,296.5,0,0,0,0,0,0,0,0,0
"1108,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp"," Bus & Prof Licensing"",1108 Statutory Designated Program Receipts,Revenue,1108,Other,""",,,,,,,,
"    """,32.6,0,0,0,0,0,0,0,0,0
"1156,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp"," Bus & Prof Licensing"",1156 Receipt Supported Services,Revenue,1156,DGF,""",,,,,,,,
"    """,12424.3,0,0,0,0,0,0,0,0,0
"10000,8,2,Commerce,117,5,""Corp"," Bus & Prof Licenses"",2360,0,""Corp",Permanent Full-Time,,,,,,,,
"    "",""",,,,,,,,,,
"    """,97,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,400,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,146.6,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,8,2,Commerce,598,6,Economic Development,2743,3,Economic Development,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,136.7,0,0,0,0,0,0,0,0,0
"1004,8,2,Commerce,598,6,Economic Development,2743,3,Economic Development,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,409.9,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3924.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,41.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1217.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,105,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,14.2,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1036,8,2,Commerce,122,8,Investments,383,1,Investments,1036 Commercial Fishing Loan Fund,Revenue,1036,DGF,""",,,,,,,,,,
"    """,4450,0,0,0,0,0,0,0,0,0
"1070,8,2,Commerce,122,8,Investments,383,1,Investments,1070 Fisheries Enhancement Revolving Loan Fund,Revenue,1070,DGF,""",,,,,,,,,,
"    """,629.9,0,0,0,0,0,0,0,0,0
"1074,8,2,Commerce,122,8,Investments,383,1,Investments,1074 Bulk Fuel Revolving Loan Fund,Revenue,1074,DGF,""",,,,,,,,,,
"    """,57.1,0,0,0,0,0,0,0,0,0
"1164,8,2,Commerce,122,8,Investments,383,1,Investments,1164 Rural Development Initiative Fund,Revenue,1164,DGF,""",,,,,,,,,,
"    """,60,0,0,0,0,0,0,0,0,0
"1170,8,2,Commerce,122,8,Investments,383,1,Investments,1170 Small Business Economic Development Revolving Loan Fund,Revenue,1170,DGF,""",,,,,,,,,,
"    """,56.8,0,0,0,0,0,0,0,0,0
"1223,8,2,Commerce,122,8,Investments,383,1,Investments,1223 Commercial Charter Fisheries RLF,Revenue,1223,DGF,""",,,,,,,,,,
"    """,19.5,0,0,0,0,0,0,0,0,0
"1224,8,2,Commerce,122,8,Investments,383,1,Investments,1224 Mariculture Revolving Loan Fund,Revenue,1224,DGF,""",,,,,,,,,,
"    """,19.8,0,0,0,0,0,0,0,0,0
"1227,8,2,Commerce,122,8,Investments,383,1,Investments,1227 Alaska Microloan Revolving Loan Fund,Revenue,1227,DGF,""",,,,,,,,,,
"    """,9.7,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,37,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5248.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,176.8,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2312.7,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,59.2,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,35.3,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,116,9,Insurance,354,1,Insurance Operations,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,277.7,0,0,0,0,0,0,0,0,0
1061,8,2,Commerce,116,9,Insurance,354,1,Insurance Operations,1061 Capital Improvement Project Receipts
"1108,8,2,Commerce,116,9,Insurance,354,1,Insurance Operations,1108 Statutory Designated Program Receipts,Revenue,1108,Other,""",,,,,,,,,,
"    """,40,0,0,0,0,0,0,0,0,0
"1156,8,2,Commerce,116,9,Insurance,354,1,Insurance Operations,1156 Receipt Supported Services,Revenue,1156,DGF,""",,,,,,,,,,
"    """,7275.8,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,46,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5860.1,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,215,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1814.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,90.7,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,12.7,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,21,10,AK Oil & Gas Conservation Comm,3269,0,AK Oil & Gas Conservation Comm,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,120,0,0,0,0,0,0,0,0,0
"1108,8,2,Commerce,21,10,AK Oil & Gas Conservation Comm,3269,0,AK Oil & Gas Conservation Comm,1108 Statutory Designated Program Receipts,Revenue,1108,Other,""",,,,,,,,,,
"    """,150,0,0,0,0,0,0,0,0,0
"1162,8,2,Commerce,21,10,AK Oil & Gas Conservation Comm,3269,0,AK Oil & Gas Conservation Comm,1162 Alaska Oil & Gas Conservation Commission Rcpts,Revenue,1162,DGF,""",,,,,,,,,,
"    """,7723.4,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,33,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2327.5,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,135,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1286.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,115.7,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,8,2,Commerce,647,10,Alcohol and Marijuana Control,3119,0,Alcohol and Marijuana Control,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,3865,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,22,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2390.6,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1001,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,40,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1235,8,2,Commerce,618,12,Ak Gasline Development,2986,2,AK Gasline Development Corp,1235 Alaska Liquefied Natural Gas Project Fund (AGDC-LNG)
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,15,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,30,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,737.7,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,8,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1107,8,2,Commerce,453,13,Alaska Energy Authority,2599,0,AEA Owned Facilities,1107 Alaska Energy Authority Corporate Receipts,Revenue,1107,Other,""",,,,,,,,,,
"    """,780.7,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,104.8,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5255.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,48,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,10,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,100,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,211.8,0,0,0,0,0,0,0,0,0
"1002,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,1202,0,0,0,0,0,0,0,0,0
"1004,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,635.5,0,0,0,0,0,0,0,0,0
"1005,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,50,0,0,0,0,0,0,0,0,0
1007,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1007 Interagency Receipts
1061,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1061 Capital Improvement Project Receipts
"1062,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1062 Power Project Loan Fund,Revenue,1062,DGF,""",,,,,,,,,,
"    """,995.5,0,0,0,0,0,0,0,0,0
"1108,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1108 Statutory Designated Program Receipts,Revenue,1108,Other,""",,,,,,,,,,
"    """,150,0,0,0,0,0,0,0,0,0
"1169,8,2,Commerce,453,13,Alaska Energy Authority,2600,0,AEA Rural Energy Assistance,1169 PCE Endowment Fund,Revenue,1169,DGF,""",,,,,,,,,,
"    """,381.8,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,355,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,29500,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1169,8,2,Commerce,453,13,Alaska Energy Authority,2602,0,AEA Power Cost Equalization,1169 PCE Endowment Fund,Revenue,1169,DGF,""",,,,,,,,,,
"    """,29855,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
