scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1008 G/O Bonds	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1140 AIDEA Div	1153 State Land	1167 NTSC Bond	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1214 WhitTunnel	1226 High Ed	1243 SBR	1265 COVID Fed	1268 MH Tr Res	1269 CSLFRF	1270 FHWA CRRSA	1275 Reapprop
4616	Final FY2022 HB69 / HB71	2022	63473	130	Department of Natural Resources	22_budget/DNR/Enacted/2022proj63473.pdf	24	10	AP	Land Development for Nenana-Totchaket		N	N	8	Development	34	Life / Health / Safety	N	NA	N	0	NH95	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:21.433	SRWILLHOITE	6/30/2021 10:58:21.433	Nenana	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dave Schade	9077457200	0	This project is the development of a 100,000+ acre agricultural development project in the Nenana-Totchaket region in interior Alaska, increasing both the availability of land and local food security. This project will provide land for agricultural use which has been surveyed and basic access roads installed. This will support the local and regional production of foodstuffs necessary to support the citizens of Alaska now and into the future and will diversify and strengthen the state's economy.			X	0		0																								5000000					
4616	Final FY2022 HB69 / HB71	2022	63476	130	Department of Natural Resources	22_budget/DNR/Enacted/2022proj63476.pdf	25	10	AP	Advance Surveys for all State Lands Including Agriculture and Mariculture		N	N	8	Development	34	Life / Health / Safety	N	NA	N	0	NA20	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:21.467	LASHOOP	7/7/2021 11:04:33.39	Statewide	99	Statewide (HD 1-40)	CAP 	Brent Goodrum	9072698423	Cheri Lowenstein	9074652422	0	Alaska has all the qualities of an ideal environment for agricultural and mariculture development, however access is one of the largest hurdles to the full development of land in Alaska. Building roads and bringing in utilities to quality state lands will stimulate growth and help make large-scale farming successful, which will in turn grow Alaska’s economy. This initial investment will provide the structure for continued, sustainable agriculture and mariculture that will create new jobs and opportunities for businesses and entrepreneurs, a sustainable way of life for farming families, and address food security in Alaska. 			X	0		0																								3500000					
4616	Final FY2022 HB69 / HB71	2022	63482	130	Department of Natural Resources	22_budget/DNR/Enacted/2022proj63482.pdf	26	10	AP	Permit Backlog Reduction		N	N	8	Development	30	Workforce Dev	N	NA	N	0	NH97	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:21.513	LASHOOP	7/7/2021 11:04:39.73	Statewide	99	Statewide (HD 1-40)	CAP 	Brent Goodrum	9072698423	Cheri Lowenstein	9074652422	0	The Division of Mining, Land and Water’s mission is to provide for the appropriate use and management of Alaska’s state-owned land and water, aiming toward maximum use consistent with the public interest. This water rights backlog project will aid the division in achieving its mission by delivering Alaskans' water rights that are legitimately requested from the Department. This project will allow the division to process and adjudicate new land applications quicker and more efficiently. 			X	0		0																								3500000					
4616	Final FY2022 HB69 / HB71	2022	63510	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63510.pdf	12	25	AL	Aviation Systems Plan Update (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE22	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.757	SRWILLHOITE	6/30/2021 10:58:25.757	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	2000000																															
4616	Final FY2022 HB69 / HB71	2022	63511	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63511.pdf	13	25	AL	Brevig Mission Lighting & Resurfacing (HD 39)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE23	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.787	SRWILLHOITE	6/30/2021 10:58:25.787	Brevig Mission	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	6400000																															
4616	Final FY2022 HB69 / HB71	2022	63512	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63512.pdf	14	25	AL	Homer Airport Rehab - - Stage 1 (HD 31)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE24	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.82	SRWILLHOITE	6/30/2021 10:58:25.82	Homer	31	Homer/South Kenai (HD 31)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	21600000																															
4616	Final FY2022 HB69 / HB71	2022	63513	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63513.pdf	15	25	AL	King Salmon Airport Fencing and Gate Security Improvements (HD 37)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE25	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.867	SRWILLHOITE	6/30/2021 10:58:25.867	King Salmon	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	20600000																															
4616	Final FY2022 HB69 / HB71	2022	63514	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63514.pdf	16	25	AL	Kipnuk Airport Surfacing and Lighting Replacement (HD 38)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE26	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.913	SRWILLHOITE	6/30/2021 10:58:25.913	Kipnuk	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	5000000																															
4616	Final FY2022 HB69 / HB71	2022	63515	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63515.pdf	17	25	AL	Kongiganak Airport Rehabilitation & SREB Construction (HD 38)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE27	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:25.973	SRWILLHOITE	6/30/2021 10:58:25.973	Kongiganak	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	25800000																															
4616	Final FY2022 HB69 / HB71	2022	63516	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63516.pdf	18	25	AL	Mekoryuk Airport & Access Rd Rehab (HD 38)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE28	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.007	SRWILLHOITE	6/30/2021 10:58:26.007	Mekoryuk	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	17100000																															
4616	Final FY2022 HB69 / HB71	2022	63517	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63517.pdf	19	25	AL	Mekoryuk SRE Building Replacement (HD 38)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE29	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.053	SRWILLHOITE	6/30/2021 10:58:26.053	Mekoryuk	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	6100000																															
4616	Final FY2022 HB69 / HB71	2022	63518	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63518.pdf	22	25	AL	Napakiak Airport Reconnaissance Study (HD 38)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE30	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.177	SRWILLHOITE	6/30/2021 10:58:26.177	Napakiak	38	Lower Kuskokwim (HD 38)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	703000																															
4616	Final FY2022 HB69 / HB71	2022	63519	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63519.pdf	23	25	AL	Northern Electrical Equipment Buildings (Tok & Eagle) (HD 6)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE31	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.24	SRWILLHOITE	6/30/2021 10:58:26.24	Tok	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	1012000																															
4616	Final FY2022 HB69 / HB71	2022	63520	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63520.pdf	24	25	AL	Saint Mary's Airport Reconstruction (HD 39)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE32	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.287	SRWILLHOITE	6/30/2021 10:58:26.287	Saint Mary's	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	20400000																															
4616	Final FY2022 HB69 / HB71	2022	63521	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63521.pdf	25	25	AL	Seward Airport Reconstruction		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE33	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.333	SRWILLHOITE	6/30/2021 10:58:26.333	Seward	90	Kenai Areawide (HD 29-31)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	31400000																															
4616	Final FY2022 HB69 / HB71	2022	63524	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63524.pdf	26	25	AL	Statewide Various Airports -- Airport Equipment Acquisition (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE36	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.397	SRWILLHOITE	6/30/2021 10:58:26.397	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	10000000																															
4616	Final FY2022 HB69 / HB71	2022	63525	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63525.pdf	27	25	AL	Statewide Various Airports Minor Surface Improvements and Obstruction Removal (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE37	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.46	SRWILLHOITE	6/30/2021 10:58:26.46	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	8000000																															
4616	Final FY2022 HB69 / HB71	2022	63526	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63526.pdf	28	25	AL	Unalaska Apron & TWY Pavement Rehabilitation (HD 37)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE38	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.49	SRWILLHOITE	6/30/2021 10:58:26.49	Unalaska	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	8300000																															
4616	Final FY2022 HB69 / HB71	2022	63527	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63527.pdf	29	25	AL	TSAIA: Airfield Pavement Reconstruction & Maintenance (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE39	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.537	SRWILLHOITE	6/30/2021 10:58:26.537	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	28237623																															
4616	Final FY2022 HB69 / HB71	2022	63528	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63528.pdf	30	25	AL	TSAIA: Advanced Project Design and Planning (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE40	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.583	SRWILLHOITE	6/30/2021 10:58:26.583	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X																722059																
4616	Final FY2022 HB69 / HB71	2022	63529	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63529.pdf	31	25	AL	TSAIA: Annual Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE41	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.63	SRWILLHOITE	6/30/2021 10:58:26.63	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									912074																							
4616	Final FY2022 HB69 / HB71	2022	63530	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63530.pdf	32	25	AL	TSAIA: Environmental Projects (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE42	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.663	SRWILLHOITE	6/30/2021 10:58:26.663	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									126677																							
4616	Final FY2022 HB69 / HB71	2022	63531	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63531.pdf	33	25	AL	TSAIA: Equipment (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE43	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.693	SRWILLHOITE	6/30/2021 10:58:26.693	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	4127462																															
4616	Final FY2022 HB69 / HB71	2022	63532	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63532.pdf	34	25	AL	TSAIA: Facility Improvements, Renovations, & Upgrades (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE44	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.757	SRWILLHOITE	6/30/2021 10:58:26.757	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									1393447																							
4616	Final FY2022 HB69 / HB71	2022	63533	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63533.pdf	35	25	AL	TSAIA: Information Technology Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE45	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.787	SRWILLHOITE	6/30/2021 10:58:26.787	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									1216099																							
4616	Final FY2022 HB69 / HB71	2022	63534	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63534.pdf	36	25	AL	ANC Taxilanes E1, E3, and E&G Intersection & TW R South Spot Rehab Ph 2 (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE46	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.833	SRWILLHOITE	6/30/2021 10:58:26.833	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	12207679																															
4616	Final FY2022 HB69 / HB71	2022	63535	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63535.pdf	37	25	AL	TW R South Surface Seal (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE47	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.88	SRWILLHOITE	6/30/2021 10:58:26.88	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	263280																															
4616	Final FY2022 HB69 / HB71	2022	63536	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63536.pdf	38	25	AL	North Terminal Northside Aprons & Taxilane (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE48	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.927	SRWILLHOITE	6/30/2021 10:58:26.927	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	14304880																															
4616	Final FY2022 HB69 / HB71	2022	63537	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63537.pdf	39	25	AL	Parking Garage Repairs (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE49	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.96	SRWILLHOITE	6/30/2021 10:58:26.96	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									8000000																							
4616	Final FY2022 HB69 / HB71	2022	63538	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63538.pdf	40	25	AL	Underground Storage Tank Replacement for Generators at NT, ST & ARFF Buildings (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE50	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.007	SRWILLHOITE	6/30/2021 10:58:27.007	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									900000																							
4616	Final FY2022 HB69 / HB71	2022	63539	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63539.pdf	41	25	AL	ANC Water Main Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE51	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.04	SRWILLHOITE	6/30/2021 10:58:27.04	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									5000000																							
4616	Final FY2022 HB69 / HB71	2022	63540	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63540.pdf	42	25	AL	Joint Repairs R3 and R4 (Deferred from 2021) (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE52	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.087	SRWILLHOITE	6/30/2021 10:58:27.087	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									700000																							
4616	Final FY2022 HB69 / HB71	2022	63541	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63541.pdf	43	25	AL	Quick Turnaround Facility Renewal (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE53	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.15	SRWILLHOITE	6/30/2021 10:58:27.15	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									1500000																							
4616	Final FY2022 HB69 / HB71	2022	63542	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63542.pdf	44	25	AL	Reconfigure NT CBP Operation (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE54	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.18	SRWILLHOITE	6/30/2021 10:58:27.18	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									1000000																							
4616	Final FY2022 HB69 / HB71	2022	63543	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63543.pdf	45	25	AL	Airport Facility Roof Replacement 2022 (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE55	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.227	SRWILLHOITE	6/30/2021 10:58:27.227	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									1000000																							
4616	Final FY2022 HB69 / HB71	2022	63544	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63544.pdf	46	25	AL	ANC B Gate 4 & Gates 6-9 Rehabilitation (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE56	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.273	SRWILLHOITE	6/30/2021 10:58:27.273	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	2194000																															
4616	Final FY2022 HB69 / HB71	2022	63545	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63545.pdf	47	25	AL	ANC Taxilane U, P & Taxiway R Surface Seal (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE57	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.32	SRWILLHOITE	6/30/2021 10:58:27.32	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	666976																															
4616	Final FY2022 HB69 / HB71	2022	63546	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63546.pdf	48	25	AL	ANC RW 7R/25L Lighting (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE58	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.353	SRWILLHOITE	6/30/2021 10:58:27.353	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	2018480																															
4616	Final FY2022 HB69 / HB71	2022	63547	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63547.pdf	49	25	AL	ANC Terminal Road Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE59	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.4	SRWILLHOITE	6/30/2021 10:58:27.4	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	10092400																															
4616	Final FY2022 HB69 / HB71	2022	63548	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63548.pdf	50	25	AL	ANC Conc C Cooling Upgrades (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE60	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.447	SRWILLHOITE	6/30/2021 10:58:27.447	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	8909395																															
4616	Final FY2022 HB69 / HB71	2022	63549	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63549.pdf	51	25	AL	FIA: Advanced Project Design and Planning (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE61	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.48	SRWILLHOITE	6/30/2021 10:58:27.48	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									31669																							
4616	Final FY2022 HB69 / HB71	2022	63550	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63550.pdf	52	25	AL	FIA: Annual Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE62	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.527	SRWILLHOITE	6/30/2021 10:58:27.527	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									348362																							
4616	Final FY2022 HB69 / HB71	2022	63551	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63551.pdf	53	25	AL	FIA: Environmental (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE63	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.56	SRWILLHOITE	6/30/2021 10:58:27.56	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									218545																							
4616	Final FY2022 HB69 / HB71	2022	63552	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63552.pdf	54	25	AL	FIA: Equipment (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE64	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.59	SRWILLHOITE	6/30/2021 10:58:27.59	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	1218750																															
4616	Final FY2022 HB69 / HB71	2022	63553	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63553.pdf	55	25	AL	FIA: Facility Improvements, Renovations, & Upgrades (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE65	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.637	SRWILLHOITE	6/30/2021 10:58:27.637	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									126677																							
4616	Final FY2022 HB69 / HB71	2022	63554	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63554.pdf	56	25	AL	FIA: Information Technology Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE67	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.683	SRWILLHOITE	6/30/2021 10:58:27.683	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X									109273																							
4616	Final FY2022 HB69 / HB71	2022	63555	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63555.pdf	57	25	AL	FIA: General Aviation Apron Rehabilitation (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE68	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.73	SRWILLHOITE	6/30/2021 10:58:27.73	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	14062500																															
4616	Final FY2022 HB69 / HB71	2022	63556	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63556.pdf	58	25	AL	Alaska International Airport System Reimbursable Authority (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE69	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.763	SRWILLHOITE	6/30/2021 10:58:27.763	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	5000000																															
4616	Final FY2022 HB69 / HB71	2022	63557	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63557.pdf	59	25	AL	Lake Hood Access Road Improvements (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE70	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.823	SRWILLHOITE	6/30/2021 10:58:27.823	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	1755200																															
