REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, 7 RDU_NAME, COMP_NUM, COMP_SORT, 10 COMP_NAME, 11 REPORT_LINE, 12 LINE_TYPE, FUND_CODE, 14 FUND_GROUP, 15 DUPLICATED_INDICATOR, 16 SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,334,16,Marine Highway System,2359,3,Marine Engineering,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,53.1,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,334,16,Marine Highway System,2359,3,Marine Engineering,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,702.8,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,334,16,Marine Highway System,2359,3,Marine Engineering,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,1395.6,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1076,25,15,Transportation,334,16,Marine Highway System,1212,4,Overhaul,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,329.4,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,334,16,Marine Highway System,625,5,Reservations and Marketing,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,56.3,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,334,16,Marine Highway System,625,5,Reservations and Marketing,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,1232,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,334,16,Marine Highway System,2789,6,Marine Shore Operations,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,112.1,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,334,16,Marine Highway System,2789,6,Marine Shore Operations,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,6321.8,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1061,25,15,Transportation,334,16,Marine Highway System,629,7,Vessel Operations Management,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,146.4,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,334,16,Marine Highway System,629,7,Vessel Operations Management,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,3252.7,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
