scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1037 GF/MH	1052 Oil/Haz Fd	1061 CIP Rcpts	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1147 PublicBldg	1153 State Land	1179 PFC 	1195 Snow Rcpts	1197 AK Cap Fnd	1205 Ocn Ranger	1210 Ren Energy	Non Funded Appropriations
5469	FY2026 Governor	2026	66332	16	Department of Transportation and Public Facilities		76	25	AL	"Haines Repaving, Drainage, and Lighting"		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:32	Haines	3	Mendenhall Valley/Haines/Skagway/Gus	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Repave the runway and taxiways, replace drainage culverts and lighting and add a single bay snow removal equipment building."	ACIP UPIN# RA00194		X	21897500																								
5469	FY2026 Governor	2026	66333	16	Department of Transportation and Public Facilities		77	25	AL	Homer Airport Master Plan Update		N	N	9	Transportation	33	Research / Studies / Planning	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Homer	6	Kachemak Bay/Ninilchik/Kasilof (HD 6)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	The project will update the existing airport master plan.	ACIP UPIN# RA00388		X	712500																								
5469	FY2026 Governor	2026	66334	16	Department of Transportation and Public Facilities		78	25	AL	Hoonah Towed Runway Broom (Replace 10843)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:32	Hoonah	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace towed runway broom 10843 (1998). This piece of equipment has met its useful life and is in fair condition. It is recommended for replacement.	ACIP UPIN# RA00648		X	427500																								
5469	FY2026 Governor	2026	66335	16	Department of Transportation and Public Facilities		79	25	AL	Igiugig Resurfacing and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:34	Igiugig	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Apply dust palliative to runway 5/23 (3,000x75), taxiway, apron, and airport access road. Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00662		X	1330000																								
5469	FY2026 Governor	2026	66336	16	Department of Transportation and Public Facilities		80	25	AL	Kake Pavement Markings and Crack Seal		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:36	Kake	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Surface preservation maintenance to extend the lifecycle of the runway, taxiway, and apron surfaces. R&R markings and clean and crack seal on runway, taxiway, and apron. Due to the wear associated with snow removal activities markings are required to be repainted on a regular schedule at Department of Transportation and Public Facilities primary and non-primary airports."	ACIP UPIN# RA00694		X	66500																								
5469	FY2026 Governor	2026	66337	16	Department of Transportation and Public Facilities		81	25	AL	Karluk Grader (Replace 36521)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Karluk	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Grader 140 to replace 36521 (2007). This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00807		X	437000																								
5469	FY2026 Governor	2026	66338	16	Department of Transportation and Public Facilities		82	25	AL	Karluk Surface Maintenance and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:37	Karluk	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Apply dust palliative to runway 8/26 (3,300 LF), taxiway (330 LF), apron (12,530 SY), and airport access road (500 LF). Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00808		X	1235000																								
5469	FY2026 Governor	2026	66339	16	Department of Transportation and Public Facilities		83	25	AL	Ketchikan Seaplane Ramp Relocation and Floats Removal		N	N	9	Transportation	6	Construction	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:37	Ketchikan	1	Ketchikan/Wrangell/Metlakatla (HD 1)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Construct seaplane haul-out ramp in a new location. No replacement of the parking slips.	ACIP UPIN# RA00045		X	2375000																								
5469	FY2026 Governor	2026	66340	16	Department of Transportation and Public Facilities		84	25	AL	Ketchikan Terminal Area Expansion - Stage 4		N	N	9	Transportation	6	Construction	U	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/6/2024 11:21	Ketchikan	1	Ketchikan/Wrangell/Metlakatla (HD 1)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Expand the Ketchikan Airport Terminal. Stage 1 - design costs, enabling work, utility infrastructure, foundation, site preparation, and the construction of the apron hardstand. Stage 2 - mechanical and electrical construction of the superstructure and exterior closure. Stage 3 - the completion of interior and exterior finishes, roofing, and the acquisition and installation of the Passenger Loading Bridge. Stage 4 - new air taxi hold on 1st floor terminal; relocating the security checkpoint to 2nd floor; expanding 2nd floor hold rooms, concessions, and vertical circulation space; adding one Passenger Boarding Bridge; and securing exiting lane and new passenger gate area for commercial service."	ACIP UPIN# RA00286		X	6539744																								
5469	FY2026 Governor	2026	66341	16	Department of Transportation and Public Facilities		85	25	AL	King Cove Loader (Replace 34023)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:39	King Cove	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"This Federal Aviation Administration-funded project is for the purchase of a snow removal vehicle - loader for the airport in King Cove, Alaska. The vehicle being replaced is beyond its useful life."	ACIP UPIN# RA00767		X	475000																								
5469	FY2026 Governor	2026	66342	16	Department of Transportation and Public Facilities		86	25	AL	Klawock 8yd 4x6 Plow (Replace 36193)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:39	Klawock	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace 8yd 4x6 plow 36193 (2006) 19%. This piece of equipment has met its useful life and is in fair condition. It is recommended for replacement.	ACIP UPIN# RA00650		X	437000																								
5469	FY2026 Governor	2026	66343	16	Department of Transportation and Public Facilities		87	25	AL	Kodiak Airport Drainage and Ramp Repave - Stage 4		N	N	9	Transportation	2	Renewal and Replacement	U	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/6/2024 11:06	Kodiak	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Stage 1 and 2 of this project will reconstruct the apron, taxiway F pavement and lighting, rehabilitate taxiways B, C and D, extend taxiway D, install lighting, and improve airport drainage. Stage 3 and 4 will rehabilitate runway 11/29 and taxiway E, reconstruct lighting, and improve airport drainage."	ACIP UPIN# RA00183		X	25939322																								
5469	FY2026 Governor	2026	66344	16	Department of Transportation and Public Facilities		88	25	AL	Kokhanok Resurfacing and Fencing		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Kokhanok	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Resurface all airport surfaces with new material, conduct drainage improvements, and extend the partial fence around the airport. Replace airport lighting and cones, bands, and markers."	ACIP UPIN# RA00086		X	16625000																								
5469	FY2026 Governor	2026	66345	16	Department of Transportation and Public Facilities		89	25	AL	Kwigillingok Airport lmprovements - Stage 2		N	N	9	Transportation	2	Renewal and Replacement	U	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:43	Kwigillingok	38	Lower Kuskokwim (HD 38)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"This project will extend the existing 2,510 feet of runway to 3,300 feet x 75 feet plus taxiway, construct a new apron, install a new airport lighting system and navigational aids, and construct two single-bay snow removal equipment buildings. The project will install erosion protection for the runway embankment and may include some stream realignment."	ACIP UPIN# RA00243		X	23000000																								
5469	FY2026 Governor	2026	66346	16	Department of Transportation and Public Facilities		90	25	AL	McGrath Pavement Markings and Crack Seal		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:44	McGrath	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"Pavement markings and crack seal on runways, taxiways, and aprons. Due to the wear associated with snow removal activities markings are required to be repainted on a regular schedule at Department of Transportation and Public Facilities primary and non-primary airports. Pavement surfaces are required to be free of surface variations, cracking, and deterioration. Sealing cracks prevents surface moisture from entering the pavement structure."	ACIP UPIN# RA00625		X	209000																								
5469	FY2026 Governor	2026	66347	16	Department of Transportation and Public Facilities		91	25	AL	Minto Grader (Replace 31161)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:44	Minto	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Replace grader 31161 with a new grader. This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00675		X	465500																								
5469	FY2026 Governor	2026	66348	16	Department of Transportation and Public Facilities		92	25	AL	Mountain Village Snow Removal Equipment Building Replacement		N	N	9	Transportation	6	Construction	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:45	Mountain Village	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Construct a new snow removal equipment building with an electrical enclosure room. Projects include fuel tanks with security fencing.	ACIP UPIN# RA00124		X	5795000																								
5469	FY2026 Governor	2026	66349	16	Department of Transportation and Public Facilities		93	25	AL	Murphy's Pullout Seaplane Base Expansion		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:45	Ketchikan	1	Ketchikan/Wrangell/Metlakatla (HD 1)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Rebuild existing float of eight new parking spaces and construct a new parallel float with space to accommodate an additional eight new seaplane parking spaces.	ACIP UPIN# RA00464		X	7030000																								
5469	FY2026 Governor	2026	66350	16	Department of Transportation and Public Facilities		94	25	AL	Napaskiak Loader		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:53	Napaskiak	38	Lower Kuskokwim (HD 38)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"Acquire loader with 4 CY bucket. The purchase of additional equipment is essential to meet operational demand, improve efficiency, and ensure reliability. The new equipment will provide critical redundancy, enhance safety, and comply with industry standards. This is necessary to maintain our service quality and meet stakeholder demands."	ACIP UPIN# RA00673		X	475000																								
5469	FY2026 Governor	2026	66351	16	Department of Transportation and Public Facilities		95	25	AL	Noatak Airport Relocation - Stage 1		N	N	9	Transportation	6	Construction	Q	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Noatak	40	Arctic (HD 40)	CAP 	Katherine Keith	9072690678	Dom Pannone	9074652956	95	Relocate the existing airport and access road and acquire land for the new airport.	ACIP UPIN# RA00029		X	19000000																								
5469	FY2026 Governor	2026	66352	16	Department of Transportation and Public Facilities		96	25	AL	Nome Pavement Markings and Crack Seal		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:55	Nome	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	"Remove and replace markings, clean and crack seal runway, taxiway, and apron. Due to the wear associated with snow removal activities markings are required to be repainted each year at certificated airports. Pavement surfaces are required to be free of surface variations, cracking, and deterioration. Sealing cracks prevents surface moisture from entering the pavement structure. State funds are used to annually apply crack seal in off years."	ACIP UPIN# RA00688		X	95000																								
5469	FY2026 Governor	2026	66353	16	Department of Transportation and Public Facilities		97	25	AL	Nome Sand Truck (Replace 35869)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:55	Nome	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Replace sand truck 35869 with a new sand truck. This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00582		X	437000																								
5469	FY2026 Governor	2026	66354	16	Department of Transportation and Public Facilities		98	25	AL	Northway Grader		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:56	Northway	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Replace grader 30674 with a new grader. This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00679		X	465500																								
5469	FY2026 Governor	2026	66355	16	Department of Transportation and Public Facilities		99	25	AL	Nunam Iqua Airport Improvements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:56	Nunam Iqua	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	The proposed work to correct operational and design deficiencies includes: repairing damage to the runway structure that has reduced useable length and width; rehabilitating the runway surface and applying dust palliative; widening the runway to 75 feet; widening and extending the runway safety area; constructing a new taxiway to meet Federal Aviation Administration standards; constructing an apron; replacing the airport lighting system and all components; replacing the segmented circle and wind cone; constructing an access road between the airport and the community; replacing the snow removal equipment building; and improving drainage.	ACIP UPIN# RA00027		X	27568050																								
5469	FY2026 Governor	2026	66356	16	Department of Transportation and Public Facilities		100	25	AL	Ouzinkie Grader		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:57	Ouzinkie	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Add new grader 140. This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00806		X	437000																								
5469	FY2026 Governor	2026	66357	16	Department of Transportation and Public Facilities		101	25	AL	Pedro Bay Resurfacing and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:57	Pedro Bay	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Apply dust palliative to runway 6/24 (3,300 LF), taxiway (250 LF), apron (11,555 SY), and airport access road (500 LF). Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00659		X	1045000																								
5469	FY2026 Governor	2026	66358	16	Department of Transportation and Public Facilities		102	25	AL	Platinum Grader		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:58	Platinum	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	Current piece of snow removal equipment has met its life and is in need of replacement. Project is directed at maintaining airport safety.	ACIP UPIN# RA00815		X	475000																								
5469	FY2026 Governor	2026	66359	16	Department of Transportation and Public Facilities		103	25	AL	Port Heiden Minor Gravel Resurfacing and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 10:58	Port Heiden	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	"Apply dust palliative to runway 6/24 (5,000x100 LF), runway 14/32 (4,000x100 LF) taxiway A (LF), taxiway B (LF), apron (SY), and airport access aoad (LF). Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00727		X	1140000																								
5469	FY2026 Governor	2026	66360	16	Department of Transportation and Public Facilities		104	25	AL	Red Devil Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:00	Red Devil	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"Provide new CASC to maintain surface areas and ensure a smooth gravel surface. The application of dust palliative reduces the loss of fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes aircraft damage and prolongs the life of the gravel surface. This surface preservation maintenance extends the lifecycle of runway, taxiway, and apron surfaces. Compact E-1 material on runway, taxiway, and service areas to replace deteriorated surfacing material and apply dust palliative to retain critical fine particles. Treat the surfaces with dust palliative to bind aggregate and prevent the loss of fines from the runway, taxiway, and partial apron."	ACIP UPIN# RA00421		X	570000																								
5469	FY2026 Governor	2026	66361	16	Department of Transportation and Public Facilities		105	25	AL	Savoonga Resurfacing and Dust Palliative		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:00	Savoonga	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	"Resurface and apply dust palliative to runway, taxiway, apron, and airport access road. Application of dust palliative reduces the amount of loss fines from prop wash and winter snow removal activities, providing a smooth gravel surface that minimizes damage to aircraft and prolongs the life of the gravel surface."	ACIP UPIN# RA00654		X	389500																								
5469	FY2026 Governor	2026	66362	16	Department of Transportation and Public Facilities		106	25	AL	Seward Snow Removal and Sand Storage Building		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:01	Seward	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"Demolish the existing sand storage building and construct new heated, 2,000 square foot snow removal equipment building (SREB); a new 40 foot x 20 foot open-air, unheated sand storage building; and a fence-enclosed fueling station. Relocate/replace the existing rotating beacon from the top of the existing SREB to a new tip-down pole."	ACIP UPIN# RA00126		X	5414506																								
5469	FY2026 Governor	2026	66363	16	Department of Transportation and Public Facilities		107	25	AL	Seward Airport Improvements		N	N	9	Transportation	6	Construction	Q	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:05	Seward	5	Kodiak/Seward/Cordova (HD 5)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	"Shift runway 16/34 away from the apron to achieve required building restriction line separation, lengthen to 3,300 feet, raise above the 100-year flood level, and install erosion protection. Close runway 13/31 and taxiways A, D, and E, relocate taxiway B, and reconstruct taxiways C and F to match the new runway. Install runway and taxiway lighting, a new rotating beacon on a tip-down pole, a new electrical equipment building, a new segmented circle, and new primary and secondary wind cones. Construct pads for automated surface observing systems relocation and future precision approach path indicators, reconstruct and rehabilitate public portions of the aprons, install and replace fencing, and aquire property."	ACIP UPIN# RA00052		X	10459816																								
5469	FY2026 Governor	2026	66364	16	Department of Transportation and Public Facilities		108	25	AL	Shishmaref Snow Blower		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:05	Shishmaref	39	Bering Straits/Yukon Delta (HD 39)	CAP 	Katherine Keith	9072808579	Dom Pannone	9074652956	95	Replace snow blower 35063 with a new blower. This piece of equipment has met its useful life and is in poor condition. This piece of equipment is critical in the removal of snow at the airport.	ACIP UPIN# RA00793		X	332500																								
5469	FY2026 Governor	2026	66365	16	Department of Transportation and Public Facilities		109	25	AL	Sitka Towed Broom (Replace #35408)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:06	Sitka	2	Sitka/Petersburg/Yakutat (HD 2)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace broom 35408 with a new broom. This piece of equipment has met its useful life and is in fair condition. It is recommended for replacement.	ACIP UPIN# RA00455		X	427500																								
5469	FY2026 Governor	2026	66366	16	Department of Transportation and Public Facilities		110	25	AL	St. George Loader (Replace 35609)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:07	Saint George	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace loader 35609 with new loader. This piece of equipment has met its useful life and is in poor condition. The company that manufactured this equipment was bought out and the new company no longer sells replacement parts for this model.	ACIP UPIN# RA00625		X	456000																								
5469	FY2026 Governor	2026	66367	16	Department of Transportation and Public Facilities		111	25	AL	St. George Windcone and Beacon		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:07	Saint George	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace power supply to wind cone and beacon.	ACIP UPIN# RA00699		X	1330000																								
5469	FY2026 Governor	2026	66368	16	Department of Transportation and Public Facilities		112	25	AL	St. Paul Loader (Replace 35031)		N	N	9	Transportation	35	Equipment / Commodities	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	12/5/2024 11:07	Saint Paul	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Christopher Goins	9074651763	Dom Pannone	9074652956	95	Replace loader 35031 with new loader. This piece of equipment has met its useful life and is not in a condition that is reliable to perform its essential duty. The maintenance cost has reached 54 percent of its purchase price.	ACIP UPIN# RA00700		X	456000																								
5469	FY2026 Governor	2026	66369	16	Department of Transportation and Public Facilities		113	25	AL	Statewide Airport Lighting Program - Stage 2		N	N	9	Transportation	34	Life / Health / Safety	U	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Statewide	99	Statewide (HD 1 - 40)	CAP 	Ryan Anderson	9074653900	Dom Pannone	9074652956	95	"Rehabilitate airport lighting systems at 20 airports: Manokotak, Igiugig, Pedro Bay, Pilot Point, Port Heiden, Ouzinkie, Clark's Point, Levelock, Mountain Village, Akiak, Chuathbaluk, Kivalina, Koyuk, Huslia, Rampart, Birch Creek, Wales, Teller, Willow, and Skagway."	ACIP UPIN# RA00805		X	25935000																								
5469	FY2026 Governor	2026	66370	16	Department of Transportation and Public Facilities		114	25	AL	Stony River ALP Update		N	N	9	Transportation	33	Research / Studies / Planning	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Stony River	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"The scope will include public involvement, environmental considerations, existing conditions, aviation forecasts, facility requirements, alternatives development and evaluation, intermodal connections evaluation, survey and mapping, facilities implementation plan, financial feasibility analysis, and an Airport Layout Plan."	ACIP UPIN# RA00787		X	332500																								
5469	FY2026 Governor	2026	66371	16	Department of Transportation and Public Facilities		115	25	AL	Talkeetna Airport Lighting Improvements		N	N	9	Transportation	34	Life / Health / Safety	N	NA	N	7470		NA  	NA		7/1/2025	6/30/2030	JTLAGUNDINO	11/14/2024 9:18	JTLAGUNDINO	11/14/2024 9:18	Talkeetna	30	Houston/Big Lake/Parks Highwy (HD30)	CAP 	Sean Holland	9072690770	Dom Pannone	9074652956	95	"Reconstruct the runway (1-19) and taxiway (A, B, C, D, E, F, and G) lighting at Talkeetna Airport. Improvements also include replacing the wind cones, rotating beacon, and runway threshold markers."	ACIP UPIN# RA00399		X	4370380																								
