scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1037 GF/MH	1048 Univ Rcpt	1052 Oil/Haz Fd	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1082 Vessel Rep	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1147 PublicBldg	1153 State Land	1166 Vessel Com	1175 BLic&Corp	1185 Elect Fund	1195 Snow Rcpts	1197 AK Cap Fnd	1200 VehRntlTax	1206 CVP Tax	1210 Ren Energy	1255 Reapprops	Non Funded Appropriations
5104	FY2024 Final Enacted HB39	2024	64663	13	Department of Natural Resources		1	10	AP	National Oceanic and Atmospheric Administration (NOAA) Marine Debris Removal Grant		N	N	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:33.247	SRWILLHOITE	6/16/2023 12:45:33.247	Statewide	99	Statewide (HD 1 - 40)	CAP 	Christianna Colles	9072698532	Theresa Cross	9072696398	0	This federal award does not require state match and allows the Division of Mining, Land and Water to accept a federal award where the division will run a sub-awardee competition for the removal of large marine debris from the waters of Alaska.			X	1000000																													
5104	FY2024 Final Enacted HB39	2024	64672	3	Department of Corrections		1	20	AP	Statewide Security Doors and Windows		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	JDOC	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:31.59	SRWILLHOITE	6/16/2023 12:45:31.59	Statewide	99	Statewide (HD 1 - 40)	CAP 	Dan Aicher	9072697358	April Wilkerson	9074653460	0	Multiple Department of Corrections (DOC) facilities have compromised security glazing and security doors. Deteriorating window frames and rusting doors are not energy efficient and the potential for failure is a security concern. Weakened window and door frames, window stops, and doors will continue to deteriorate at a faster rate due to compromised coatings.			X			1000000																											
5104	FY2024 Final Enacted HB39	2024	64680	1	Department of Administration		2	2	AP	Static Code Vulnerability and Analysis Scan for All Public Facing Apps		N	N	10	General Government	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:28.937	SRWILLHOITE	6/16/2023 12:45:28.937	Statewide	99	Statewide (HD 1 - 40)	CAP 	Chris Letterman	9074655775	Bill Smith	9072696596	0	Static code vulnerability and analysis scan for all public facing applications.			X			375000																											
5104	FY2024 Final Enacted HB39	2024	64681	2	Department of Commerce, Community, and Economic Development		33	8	AP	Public Engagement and Customer Relationship Management System		N	N	10	General Government	36	Information Technology / Systems / Communication	N	NA	N	0	DE01	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:30.62	SRWILLHOITE	6/16/2023 12:45:30.62	Statewide	99	Statewide (HD 1 - 40)	CAP 			Hannah Lager	9074655533	0	The department will procure a customer relationship management (CRM) system to improve customer interactions with the department and streamline how divisions manage customer contacts. The system is anticipated to include customer self-service options; chat or other messaging for customers to interact with the department; collaboration and workflow for inquiries; and contact analytics; among other features. The department may also purchase integrations for licensing, enforcement, grants, payments, or other topic areas to leverage the new software most effectively across the department.	Multiple system replacement projects are underway in the department. This project is anticipated to run side-by-side with those projects to allow those divisions to leverage the newer customer communication tools. When the CRM is in place, integrations into other department systems (grants, corporations, etc.) will be phased.		X																						2500000								
5104	FY2024 Final Enacted HB39	2024	64685	15	Department of Revenue		3	4	AP	MH: AHFC Beneficiary and Special Needs Housing		N	Y	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	Y	0	R24N	NA  		12	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:39.987	SRWILLHOITE	6/16/2023 12:45:39.987	Statewide	99	Statewide (HD 1 - 40)	CAP 	Laura Davis	9073308359	James Wiedle	9073308359	0	Funds for Alaska nonprofit service providers and housing developers to increase housing opportunities to Alaska Mental Health Trust beneficiaries and other special needs populations throughout Alaska.  			X								1000000							200000			1750000												
5104	FY2024 Final Enacted HB39	2024	64686	15	Department of Revenue		15	4	AP	MH: Rural Housing Coordinator - New Region		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	Y	0	R24X	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:40.51	SRWILLHOITE	6/16/2023 12:45:40.51	Statewide	99	Statewide (HD 1 - 40)	CAP 		          	James Wiedle	9073308359	0	This project funds a Rural Housing Coordinator position to support state operating infrastructure in a region that does not yet have this position. The Rural Housing Coordinator will engage community partners, build local capacity, and establish a coalition to address homelessness. This position will strategize on how to address overcrowding, improve substandard housing, and increase affordable housing. The coordinator will work with the Alaska Housing Finance Corporation and Association of Alaska Housing Authorities staff to maximize local, state, and federal funding opportunities and to ensure effective use of available dollars.			X															135000															
5104	FY2024 Final Enacted HB39	2024	64688	1	Department of Administration		5	2	AP	Statewide Salary Survey		N	Y	10	General Government	31	Economic Assistance	N	NA	N	0		NA  		6	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:29.07	SRWILLHOITE	6/16/2023 12:45:29.07	Statewide	99	Statewide (HD 1 - 40)	CAP 	Kate Orozco	9074654074	Kate Sheehan	9074654403	0	The project involves a comprehensive study including all State Executive Branch employee salaries as related to their job class and position descriptions. The information gained from this study will be used to identify and correct discrepancies in pay as compared to similar positions within the private sector within the State. Making State Executive Branch positions match the pay grades of private employees will increase applicant pools for State of Alaska positions by making the State a more competitive employer in a difficult job market. There is potential for cost savings because the study would also identify where the State is over-paying in comparison to private sector pay. 			X			1000000																											
5104	FY2024 Final Enacted HB39	2024	64698	5	Department of Environmental Conservation		2	18	AP	Ambient Air Monitoring Shelters		N	N	4	Health/Human Services	35	Equipment / Commodities	N	NA	N	0	VE29	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:31.757	SRWILLHOITE	6/16/2023 12:45:31.757	Statewide	99	Statewide (HD 1 - 40)	CAP 			Jason Olds	9074655303	0	The Department of Environmental Conservation (DEC) will replace five small commercial air monitoring shelters for the regulatory network of continuous particulate matter (PM) analyzers and the replacement of sensor pods and pod components used in the state’s low-cost non-regulatory community-based monitoring network.			X			100000																											
5104	FY2024 Final Enacted HB39	2024	64706	9	Department of Health		5	16	AP	Full Mainframe System Replacement		Y	Y	4	Health/Human Services	36	Information Technology / Systems / Communication	N	NA	N	0	U24C	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.943	SRWILLHOITE	6/16/2023 12:45:32.943	Statewide	99	Statewide (HD 1 - 40)	CAP 			Josephine Stern	9074651630	0	"DEPARTMENT OF HEALTH. The sum of $54,234,232 is appropriated to the Department of Health, Division of Public Assistance, for Full Mainframe System Replacement from the following sources: 
(1) the unexpended and unobligated balance, estimated to be $6,900,000, of the appropriation made in sec. 1, ch. 11, SLA 2022, page 23, line 31, and allocated on page 24, line 16,  (Department of Health, Medicaid Services) (special effective date of June 30, 2023); 
(2) $30,152,749 Federal
(3) the remaining amount, after the appropriation made in (1) of this section, estimated to be $17,181,483, from the general fund."	The Division of Public Assistance has several systems in use on the state Mainframe.  The mainframe uses outdated technology and programming languages making it very costly and difficult to maintain and update.  		X	30152749	17181483																											6900000	
5104	FY2024 Final Enacted HB39	2024	64712	1	Department of Administration		1	2	AP	Address Backlog of Aging Infrastructure		N	Y	10	General Government	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		1	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:28.843	SRWILLHOITE	6/16/2023 12:45:28.843	Statewide	99	Statewide (HD 1 - 40)	CAP 	Chris Letterman	9074655775	Bill Smith	9072696596	0	The Office of Information Technology (OIT) manages and operates approximately $50 million in IT equipment. This project will support OIT's efforts to establishing a 5-year asset management, tracking, and replacement schedule with associated costs for physical assets maintained by OIT.			X			1000000																											
5104	FY2024 Final Enacted HB39	2024	64713	1	Department of Administration		4	2	AP	Digitization of Payroll Services and Recruitment		N	Y	10	General Government	36	Information Technology / Systems / Communication	N	NA	N	0		NA  		4	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:29.027	SRWILLHOITE	6/16/2023 12:45:29.027	Statewide	99	Statewide (HD 1 - 40)	CAP 	Steve Fritsche	9074656509	Hans Zigmund	9074652240	0	"This funding will be used to digitize the auditing and retention of timecards, and provide tablets for essential payroll employees to process, audit, and retain payroll documents. The project will pay for professional services to leverage the hardware and software procured for payroll digitization in order to digitize the recruitment process.

"			X			2200000																											
5104	FY2024 Final Enacted HB39	2024	64718	1	Department of Administration		3	2	AP	University Center Division of Motor Vehicles Renovations		N	Y	10	General Government	5	Renovation and Remodeling	N	NA	N	0		NA  		1	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:28.98	SRWILLHOITE	6/16/2023 12:45:28.98	Statewide	99	Statewide (HD 1 - 40)	CAP 	Jeffrey Schmitz	9072695574	Jeffrey Schmitz	9072695574	0	"The DMV is working in tandem with the University of Alaska Anchorage (UAA) building owners to contract out a building remodel at the University Center DMV Location in Anchorage. DMV has had many complaints in the two years it has been in the current location centered around the lack of restroom facilities, which has led to customers relieving themselves in the DMV lobby, the hallways and in the parking lot.
"			X				376000																										
5104	FY2024 Final Enacted HB39	2024	64728	12	Department of Military and Veterans' Affairs		1	9	AP	Air National Guard Modernization and Sustainment		N	N	10	General Government	5	Renovation and Remodeling	N	NA	N	0	M24A	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:33.07	SRWILLHOITE	6/16/2023 12:45:33.07	Statewide	99	Statewide (HD 1 - 40)	CAP 			Bob Ernisse	9074287210	0	Air Guard requires federal authority to receive year end funding from National Guard Bureau for modernization and sustainment projects. Frequently, these funds are made available to states with very little lead time/notice and must be encumbered before the end of the federal fiscal year.			X	1750000																													
5104	FY2024 Final Enacted HB39	2024	64732	9	Department of Health		1	16	AP	MH: Assistive Technology		N	N	4	Health/Human Services	34	Life / Health / Safety	N	NA	Y	0	U24K	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.763	SRWILLHOITE	6/16/2023 12:45:32.763	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sylvan Robb	9074651630	0	This capital program will provide funding for high-technology and low-technology assistive devices for Alaskans experiencing disabilities in order to ensure vulnerable Alaskans have a safe living environment.			X								500000																						
5104	FY2024 Final Enacted HB39	2024	64734	9	Department of Health		2	16	AP	Emergency Medical Services Match for Code Blue Project		N	N	4	Health/Human Services	34	Life / Health / Safety	N	NA	N	0	U24A	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.807	SRWILLHOITE	6/16/2023 12:45:32.807	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sylvan Robb	9074651630	0	Continue to support communities' purchase of essential emergency medical response equipment. The Code Blue Steering Committee was formed to identify and purchase critical Emergency Medical Services (EMS) equipment and ambulances for agencies around the state, particularly in rural locations. This year, $500,000 is required to match federal, local, and private funds that are allocated to all seven regional offices for needs such as: ambulances, heart monitors, training equipment, and communications equipment. One dollar of state general funds leverages more than four dollars in other fund sources.	This request was made in prior years relating to the Emergency Medical Services Match for Code Blue Project.		X		500000																												
5104	FY2024 Final Enacted HB39	2024	64735	9	Department of Health		3	16	AP	MH: Home Modification and Upgrades to Retain Housing		N	N	4	Health/Human Services	34	Life / Health / Safety	N	NA	Y	0	U24L	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.853	SRWILLHOITE	6/16/2023 12:45:32.853	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sylvan Robb	9074651630	0	This is a competitive capital grant program that provides housing modifications for persons with special needs. As a result of these modifications, people are able to remain in their homes, thus reducing costs of providing supported housing or moving to institutional housing.			X								1150000																						
5104	FY2024 Final Enacted HB39	2024	64736	10	Department of Labor and Workforce Development		1	7	AP	Business Enterprise Program: Child Care Facility		N	N	1	Education	15	Education	N	NA	N	0	B720	STAT	BEP Partner	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.987	SRWILLHOITE	6/16/2023 12:45:32.987	Mat-Su Areawide	70	Mat-Su Areawide (HD 9-24)	CAP 	Duane Mayes	9073345963	Dan DeBartolo	9074655984	0	Establish an in-house employer sponsored childcare center at Mat-Su Regional Medical Center (MSRMC) for employees and medical building occupants to be owned and operated by a blind or disabled vendor.			X			620400																											
5104	FY2024 Final Enacted HB39	2024	64765	7	Department of Fish and Game		3	11	AP	Central Region Fisheries Management Sonar Replacement		N	N	10	General Government	35	Equipment / Commodities	O	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.34	SRWILLHOITE	6/16/2023 12:45:32.34	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sam Rabung	9074656100	0	The Kenai River sonar equipment is at end of life and needs to be replaced. Three new sonar units are needed to maintain the mission critical work in this area. 			X			400000																											
5104	FY2024 Final Enacted HB39	2024	64771	7	Department of Fish and Game		2	11	AP	Sport Fish Hatcheries Deferred Maintenance		N	N	10	General Government	4	Deferred Maintenance	G	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.297	SRWILLHOITE	6/16/2023 12:45:32.297	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dave Rutz	9072672150	0	Sport Fish Division is responsible for the operation and maintenance of four large fish hatchery facilities across the state, and all need repairs and upgrades. 	This is to correct the fund sources in Governor from General Fund and Fish and Game Fund to Federal and Fish and Game Fund.		X	1000000				1000000																									
5104	FY2024 Final Enacted HB39	2024	64776	7	Department of Fish and Game		4	11	AP	Federal Fisheries Disasters		N	N	5	Natural Resources	33	Research / Studies / Planning	O	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.38	SRWILLHOITE	6/16/2023 12:45:32.38	Aleutians East Borough	37	Bristol Bay/Aleutians/Kuspuk (HD 37)	CAP 	Peter Bangs	9074658154	Sam Rabung	9074654210	0	This is a proactive measure for potential fisheries disasters that will need authority in FY2024. Declaring a fisheries disaster is a lengthy process and flexibility to accept federal funds is essential to be able to perform this work.			X	2000000																													
5104	FY2024 Final Enacted HB39	2024	64777	7	Department of Fish and Game		5	11	AP	Alaska Marine Salmon Program		N	N	8	Development	33	Research / Studies / Planning	U	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.42	SRWILLHOITE	6/16/2023 12:45:32.42	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sam Rabung	9074656100	0	Many systems in Alaska are experiencing poor returns of salmon. In addition, marine fish species are showing lower rates of productivity while many species of marine mammals have proliferated. In combination, this points to poor marine survival attributed to changing ocean conditions. The department cannot tackle these issues alone and it is critical to be able to participate in national and international marine research efforts in the Bering Sea and Gulf of Alaska.			X			1150000																											
5104	FY2024 Final Enacted HB39	2024	64779	7	Department of Fish and Game		6	11	AP	Facilities, Vessels, and Aircraft Maintenance and Repair		N	N	5	Natural Resources	2	Renewal and Replacement	G	NA	N	0	FMFM	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.46	SRWILLHOITE	6/16/2023 12:45:32.46	Statewide	99	Statewide (HD 1 - 40)	CAP 	Melissa Hill	9074654208	Dayna Mackey	9074656077		This project is an annual need for facility, vessel, and aircraft maintenance, repair, and upgrades. The project helps maintain department facilities, six research vessels used to support fishery monitoring efforts and stock assessment programs, and 15 research aircraft used to support commercial fisheries, sport fishing, and wildlife conservation research and monitoring and intensive management programs.			X			500000																											
5104	FY2024 Final Enacted HB39	2024	64780	7	Department of Fish and Game		7	11	AP	Pacific Salmon Treaty Chinook Fishery Mitigation		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.503	SRWILLHOITE	6/16/2023 12:45:32.503	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sam Rabung	9074654210	0	The Southeast Alaska Chinook Salmon Fishery Mitigation Program was established in 2009 to alleviate economic impacts resulting from the 15 percent reduction in Chinook salmon harvest levels under the 2009 revision of the Pacific Salmon Treaty (Treaty). This program continues to be necessary due to an additional 7.5 percent reduction in Chinook harvest levels under the 2019 revision. Alaska’s willingness to accept another loss to Chinook fisheries was predicated, in part, on a mitigation package designed to offset economic consequences. Distribution of mitigation funds is intended to benefit those most directly affected by the Chinook harvest reductions in Southeast Alaska.			X	6500000																													
5104	FY2024 Final Enacted HB39	2024	64781	7	Department of Fish and Game		8	11	AP	Pacific Coastal Salmon Recovery Fund		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.543	SRWILLHOITE	6/16/2023 12:45:32.543	Statewide	99	Statewide (HD 1 - 40)	CAP 	Peter Bangs	9074658154	Sam Rabung	9074654210	33	This project allows the department to continue receiving federal grant funds from the Pacific Coastal Salmon Recovery Fund. Projects are selected through a competitive process, with funding supporting stock assessment, harvest monitoring, and habitat projects. The 33 percent match requirement is passed on to the project funding recipients. Projects support the sustainability of Alaska salmon, enhance the ability of the department to manage fisheries, and contribute to the economy and food security of the people of Alaska.			X	6400000																													
5104	FY2024 Final Enacted HB39	2024	64782	7	Department of Fish and Game		9	11	AP	Proceeds of Sale of State-owned Vessels and Aircrafts		Y	N	12	Fund Transfers	35	Equipment / Commodities	N	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.587	SRWILLHOITE	6/16/2023 12:45:32.587	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sam Rabung	9074656100	0	* Sec. X DEPARTMENT OF FISH AND GAME. The proceeds from the sale of state-owned vessels and aircraft in the fiscal year ending June 30, 2024, by the Department of Fish and Game, estimated to be $150,000, are appropriated from the general fund, to the Department of Fish and Game for renewal, replacement, and maintenance of vessels and aircraft.			X				150000																										
5104	FY2024 Final Enacted HB39	2024	64784	9	Department of Health		4	16	AP	MH: Deferred Maintenance and Accessibility Improvements		N	N	4	Health/Human Services	4	Deferred Maintenance	N	NA	Y	0	U24M	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.897	SRWILLHOITE	6/16/2023 12:45:32.897	Statewide	99	Statewide (HD 1 - 40)	CAP 			Sylvan Robb	9074651630	0	Capital grant funds offered to providers serving Alaska Mental Health Trust beneficiaries will be awarded statewide to agencies on a competitive basis for deferred maintenance, including facility renovation and repair, energy efficiency upgrades, and accessibility improvements. This project contributes to the department’s mission “To promote the health, well-being, and self-sufficiency of Alaskans.” The funds are needed to keep program facilities operational and accessible.			X								250000							250000															
5104	FY2024 Final Enacted HB39	2024	64794	17	University of Alaska		1	45	AP	UAA Health Workforce Diversity Expansion Project Phase 2 (WWAMI)		N	N	2	University	5	Renovation and Remodeling	U	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:41.03	SRWILLHOITE	6/16/2023 12:45:41.03	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 			Michelle Rizk	9074508187	0	This project supports efforts to expand the College of Health's (CoH) ability to educate more students to fill high-demand workforce needs in our community. This renovation supports the State’s request to expand the WWAMI Regional Medical Education Program. The complete project renovates the remainder of the Sally Monserud Hall (SMH) and expands WWAMI's simulation capacity by creating three advanced simulation rooms, a debrief space, and supporting infrastructure.			X			2000000																											
5104	FY2024 Final Enacted HB39	2024	64796	17	University of Alaska		3	45	AP	UAF University Park Early Childhood Development Center		N	N	2	University	5	Renovation and Remodeling	Q	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:41.07	SRWILLHOITE	6/16/2023 12:45:41.07	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 31 - 35)	CAP 			Michelle Rizk	9074508187	0	UAF has long needed more childcare and childhood development options for employees and student parents. The program is driven by the University's continued growth in non-traditional students seeking post-secondary education while still maintaining employment and a family. UAF must also be a competitive employer, expanding childcare options for employees which support UAF’s academic, service and research efforts. While the University Park building is well-suited to support childcare, it has significant renewal and repurposing needs. 			X									0								2500000													
5104	FY2024 Final Enacted HB39	2024	64798	17	University of Alaska		5	45	AP	UAA Alaska Leaders Archives and Consortium Library Renovation		N	N	2	University	5	Renovation and Remodeling	Q	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:41.113	SRWILLHOITE	6/16/2023 12:45:41.113	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 			Michelle Rizk	9074508187	0	The Alaska Leaders Archive will preserve and promote the legacy of public service and leadership in Alaska. Established at the University of Alaska Anchorage (UAA), the archives will hold the public records, papers and artifacts of Alaska’s public leaders. The archival papers of Senator Ted Stevens, and prospectively Congressman Don Young, will hold a preeminent role in the archive’s collections. 			X									0								6000000													
5104	FY2024 Final Enacted HB39	2024	64818	17	University of Alaska		7	45	AP	UA Drones		N	N	2	University	33	Research / Studies / Planning	G	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:41.153	SRWILLHOITE	6/16/2023 12:45:41.153	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 31 - 35)	CAP 			Michelle Rizk	9074508187	0	"Drones, a.k.a. Unmanned Aircraft Systems, stand on the precipice of transforming the methods by which an ever-growing list of activities across multiple industries of import to Alaskans occur. Developing Unmanned Aircraft Systems technologies and conducting operations have the potential to be economic drivers across Alaska. The University of Alaska conducts many of the testing operations needed to support the full integration of drones with traditional aircraft in United States airspace and develop the workforce needed to support this emerging industry in Alaska. 
"			X			10000000																											
5104	FY2024 Final Enacted HB39	2024	64819	18	Judiciary		2	41	AP	Court Security Projects		N	N	6	Law and Justice	35	Equipment / Commodities	N	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:41.657	SRWILLHOITE	6/16/2023 12:45:41.657	Statewide	99	Statewide (HD 1 - 40)	CAP 			Rhonda McLeod	9072648215	0	This is a multi-year project targeting system and building improvements to protect the public and court staff in both rural and urban court facilities. FY2024 funding will be used to complete the highest priority projects throughout the state which are installation of closed-caption camera equipment in rural locations; window hardening in the Boney, Nenana, and Juneau Dimond Courthouses; and, access control within the Anchorage campus. Access control systems can be managed electronically versus through issuance of physical keys, which can be lost or stolen. To improve security on the Anchorage campus, physical keys will be replaced with electronic access controls.			X			3125000																											
5104	FY2024 Final Enacted HB39	2024	64822	2	Department of Commerce, Community, and Economic Development		46	8	AP	Golden Valley Electric Association- Three-Phase Power Extensions and Upgrades to Delta Farm Region and Co-Op		N	N	8	Development	16	Energy	N	Named Recipient	N	0	DE28	RECI	Golden Valley Electric Association	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:31.21	SRWILLHOITE	6/16/2023 12:45:31.21	Central	93	Central Region (HD 30-36)	CAP 			Micaela Fowler	9074652506	0	This appropriation provides a $3 million grant to the Golden Valley Electric Association for the purpose of extending three-phase power throughout the Delta region to enhance production, incentivize expansion, and lower input costs for producers as well as customers.			X			3000000																											
5104	FY2024 Final Enacted HB39	2024	64825	6	Department of Family and Community Services		1	26	AP	Reappropriate Fairbanks Youth Facility from Department of Health to Department of Family and Community Services		Y	Y	4	Health/Human Services	6	Construction	N	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:32.22	SRWILLHOITE	6/16/2023 12:45:32.22	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 31 - 35)	CAP 			Marian Sweet	9074651613	0	DEPARTMENT OF FAMILY AND COMMUNITY SERVICES. (a) The unexpended and unobligated balance, estimated to be $18,985,588, of the appropriation made in sec. 8, ch. 1, SSSLA 2021, page 73, line 14, as amended by sec. 39(a)(46), ch. 11, SLA 2022 (Department of Health and Social Services, Fairbanks Youth Facility), is reappropriated to the Department of Family and Community Services, Fairbanks Youth Facility, for the fiscal years ending June 30, 2023, and June 30, 2024.			X																													18985588	
5104	FY2024 Final Enacted HB39	2024	64828	2	Department of Commerce, Community, and Economic Development		30	8	AP	Alaska Energy Authority - Home Energy and High Efficiency Rebate Allocations		N	Y	8	Development	16	Energy	O	NA	N	0	DE11	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:30.48	SRWILLHOITE	6/16/2023 12:45:30.48	Statewide	99	Statewide (HD 1 - 40)	CAP 			Curtis Thayer	9077713000	0	The United States Department of Energy (DOE), announced nearly $9 billion will be available to states and Tribes from President Biden’s Inflation Reduction Act for consumer home energy rebate programs. The DOE will be using a formula based funding allocation to disburse funds to the Alaska Energy Authority (AEA), the State’s Energy Office, for two new home programs. The estimated allocation for Alaska is $74,519,420. It is not yet known how the distribution will be allocated, as a lump sum or as an annual allocation for five years. This appropriation includes two programs: the Home Energy Performance-Based, Whole-House Rebate Allocations; and the High Efficiency Electric Home Rebate Allocations.			X	74519420																													
5104	FY2024 Final Enacted HB39	2024	64829	13	Department of Natural Resources		2	10	AP	Bison Range Restoration		N	N	8	Development	31	Economic Assistance	N	NA	N	0		NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:33.297	SRWILLHOITE	6/16/2023 12:45:33.297	Delta Junction	36	Copper River/Delta/Tok/Yukon (HD 36)	CAP 			Theresa Cross	9072696398	0	This proposal seeks to increase the Delta Junction bison herd population, reduce impacts to local agriculture, increase local food securities, and build a new sustainable relationship between the Department of Fish and Game and the Delta Agricultural community.			X			1000000																											
5104	FY2024 Final Enacted HB39	2024	64838	2	Department of Commerce, Community, and Economic Development		26	8	AP	Statewide Marketing and Economic Development Initiative  		N	N	8	Development	31	Economic Assistance	N	NA	N	0	DE16	NA  		0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:30.307	SRWILLHOITE	6/16/2023 12:45:30.307	Statewide	99	Statewide (HD 1 - 40)	CAP 			Micaela Fowler	9074652506	0	The Department of Commerce, Community, and Economic Development (DCCED) will create jobs and promote long-term economic growth through numerous strategies including marketing Alaska’s products, services, and projects, and by providing analysis and support to prospective businesses, investors, and developers. The State of Alaska excels in marketing tourism and seafood but has a limited market presence in other key industries such as minerals, forest products, and transportation logistics.	In FY2024, DCCED will implement a multi-faceted, multi-agency marketing initiative focused on the opportunity for responsible and sustainable development of Alaska’s natural resources. This effort will include strategies for all existing businesses, development of Alaska’s resources, mariculture, and food-security related sectors. The initiative will increase demand for Alaskan products and services while promoting existing efforts to grow Alaska’s economy.		X				5000000																										
5104	FY2024 Final Enacted HB39	2024	64902	16	Department of Transportation and Public Facilities		79	25	AL	5th Ave: Concrete Street to Karluk Street Pedestrian Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	32610	T139	NA  	NA	0	7/1/2023	6/30/2028	SRWILLHOITE	6/16/2023 12:45:45.89	SRWILLHOITE	6/16/2023 12:45:45.89	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	James Marks	9074656971	Dom Pannone	9074652956	0	Install pedestrian median barrier between Concrete Street and the couplet of 5th and 6th Avenues. The project scope also proposes to improve existing lighting levels to the extent practicable.	STIP Need ID: 19217		X	3867000																													
