REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, 7 RDU_NAME, COMP_NUM, COMP_SORT, 10 COMP_NAME, 11 REPORT_LINE, 12 LINE_TYPE, FUND_CODE, 14 FUND_GROUP, 15 DUPLICATED_INDICATOR, 16 SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
11000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Permanent Part-Time,Position Count,0,,,5,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Non-Permanent,Position Count,0,,,3,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Contractual Services,Expenditure,0,,,8337.2,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Commodities,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,6988.8,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,649.9,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,685.8,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,12.7,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Contractual Services,Expenditure,0,,,10889.4,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Commodities,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1002 Federal Receipts,Revenue,1002,Federal Funds,,160.1,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,10427.2,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,136.1,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,166,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Contractual Services,Expenditure,0,,,3320.5,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Commodities,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,3124.1,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,41.4,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,110,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,45,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Contractual Services,Expenditure,0,,,1770.4,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Commodities,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,1759.3,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,11.1,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Personal Services,Expenditure,0,,,20036.3,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Travel,Expenditure,0,,,90,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Contractual Services,Expenditure,0,,,12958.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Commodities,Expenditure,0,,,8770.1,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Capital Outlay,Expenditure,0,,,5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,19360.6,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,612.2,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,239.3,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,4193.1,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,140.4,0,0,0,0,0,0,0,0,0
1200,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1200 Vehicle Rental Tax Receipts,Revenue,1200,Designated General Funds,,4999.2,0,0,0,0,0,0,0,0,0
1214,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1214 Whittier Tunnel Toll Receipts,Revenue,1214,Other Funds,,55,0,0,0,0,0,0,0,0,0
1239,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1239 Aviation Fuel Tax Revenue,Revenue,1239,Other Funds,,1520.9,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,764,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,9974.8,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Permanent Full-Time,Position Count,0,,,162,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Permanent Part-Time,Position Count,0,,,4,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,Non-Permanent,Position Count,0,,,14,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Personal Services,Expenditure,0,,,34289.1,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Travel,Expenditure,0,,,1300,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Contractual Services,Expenditure,0,,,18948.3,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Commodities,Expenditure,0,,,9743.9,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1002 Federal Receipts,Revenue,1002,Federal Funds,,122.4,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,34425.2,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,404.4,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,158.2,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,52.2,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,7238,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,64.8,0,0,0,0,0,0,0,0,0
1200,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1200 Vehicle Rental Tax Receipts,Revenue,1200,Designated General Funds,,502.9,0,0,0,0,0,0,0,0,0
1239,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1239 Aviation Fuel Tax Revenue,Revenue,1239,Other Funds,,2448.3,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,1388.1,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,17476.8,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Permanent Full-Time,Position Count,0,,,250,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Permanent Part-Time,Position Count,0,,,51,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,Non-Permanent,Position Count,0,,,20,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Personal Services,Expenditure,0,,,10565,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Travel,Expenditure,0,,,130.9,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Contractual Services,Expenditure,0,,,8051.7,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Commodities,Expenditure,0,,,4327.2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1002 Federal Receipts,Revenue,1002,Federal Funds,,532.8,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,11083.5,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,60,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,1363.4,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,1610.7,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,109.6,0,0,0,0,0,0,0,0,0
1200,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1200 Vehicle Rental Tax Receipts,Revenue,1200,Designated General Funds,,846.9,0,0,0,0,0,0,0,0,0
1239,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1239 Aviation Fuel Tax Revenue,Revenue,1239,Other Funds,,839.9,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,461.8,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,6166.2,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Permanent Full-Time,Position Count,0,,,82,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Permanent Part-Time,Position Count,0,,,7,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,Non-Permanent,Position Count,0,,,2,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Personal Services,Expenditure,0,,,160.8,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Contractual Services,Expenditure,0,,,5625.4,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Commodities,Expenditure,0,,,66.8,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Capital Outlay,Expenditure,0,,,207.5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,4331.3,0,0,0,0,0,0,0,0,0
1214,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,1214 Whittier Tunnel Toll Receipts,Revenue,1214,Other Funds,,1729.2,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,Permanent Full-Time,Position Count,0,,,1,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Personal Services,Expenditure,0,,,1022.4,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Travel,Expenditure,0,,,13.4,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Contractual Services,Expenditure,0,,,1227.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Commodities,Expenditure,0,,,6.6,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,2269.5,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,Permanent Full-Time,Position Count,0,,,9,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Personal Services,Expenditure,0,,,5076.9,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Travel,Expenditure,0,,,111.8,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Contractual Services,Expenditure,0,,,2866.6,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Commodities,Expenditure,0,,,254,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,8309.3,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,Permanent Full-Time,Position Count,0,,,39,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Personal Services,Expenditure,0,,,12423.1,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Travel,Expenditure,0,,,27,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Contractual Services,Expenditure,0,,,11102.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Commodities,Expenditure,0,,,1427,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Capital Outlay,Expenditure,0,,,93,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,25072.2,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,Permanent Full-Time,Position Count,0,,,129,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,189,13,International Airports,2470,4,AIA Field & Equipment Maint,Personal Services,Expenditure,0,,,9952.6,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,189,13,International Airports,2470,4,AIA Field & Equipment Maint,Travel,Expenditure,0,,,6,0,0,0,0,0,0,0,0,0
